case_id,fault_type,service_family,budget,rank,top1,top3,top5,avg_at_5,config
mobservice1_qr_expired_1625505879,qr_expired,mobile,0.5,1,1,1,1,1.0,baseline
logservice1_memory_1625506342,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice1_memory_1625506342,memory,logging,0.25,2,0,1,1,0.8,baseline
logservice1_memory_1625506342,memory,logging,0.5,2,0,1,1,0.8,baseline
webservice1_memory_1625506658,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625506658,memory,web,0.25,3,0,1,1,0.6,baseline
webservice1_memory_1625506658,memory,web,0.5,5,0,0,1,0.2,baseline
redisservice1_memory_1625508996,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice1_memory_1625508996,memory,cache,0.25,1,1,1,1,1.0,baseline
redisservice1_memory_1625508996,memory,cache,0.5,3,0,1,1,0.6,baseline
logservice2_memory_1625511359,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625511359,memory,logging,0.25,2,0,1,1,0.8,baseline
logservice2_memory_1625511359,memory,logging,0.5,2,0,1,1,0.8,baseline
redisservice2_memory_1625512043,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625512043,memory,cache,0.25,2,0,1,1,0.8,baseline
redisservice2_memory_1625512043,memory,cache,0.5,4,0,0,1,0.4,baseline
logservice2_memory_1625518598,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625518598,memory,logging,0.25,2,0,1,1,0.8,baseline
logservice2_memory_1625518598,memory,logging,0.5,2,0,1,1,0.8,baseline
logservice1_memory_1625519722,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice1_memory_1625519722,memory,logging,0.25,1,1,1,1,1.0,baseline
logservice1_memory_1625519722,memory,logging,0.5,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625521837,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625521837,qr_expired,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625521837,qr_expired,mobile,0.5,2,0,1,1,0.8,baseline
webservice1_memory_1625522955,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625522955,memory,web,0.25,3,0,1,1,0.6,baseline
webservice1_memory_1625522955,memory,web,0.5,5,0,0,1,0.2,baseline
mobservice2_memory_1625527607,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625527607,memory,mobile,0.25,2,0,1,1,0.8,baseline
mobservice2_memory_1625527607,memory,mobile,0.5,1,1,1,1,1.0,baseline
logservice2_memory_1625530676,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625530676,memory,logging,0.25,1,1,1,1,1.0,baseline
logservice2_memory_1625530676,memory,logging,0.5,3,0,1,1,0.6,baseline
logservice2_memory_1625537669,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625537669,memory,logging,0.25,1,1,1,1,1.0,baseline
logservice2_memory_1625537669,memory,logging,0.5,2,0,1,1,0.8,baseline
mobservice1_qr_expired_1625542705,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625542705,qr_expired,mobile,0.25,2,0,1,1,0.8,baseline
mobservice1_qr_expired_1625542705,qr_expired,mobile,0.5,3,0,1,1,0.6,baseline
webservice1_memory_1625546136,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625546136,memory,web,0.25,2,0,1,1,0.8,baseline
webservice1_memory_1625546136,memory,web,0.5,3,0,1,1,0.6,baseline
mobservice2_memory_1625552888,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625552888,memory,mobile,0.25,3,0,1,1,0.6,baseline
mobservice2_memory_1625552888,memory,mobile,0.5,3,0,1,1,0.6,baseline
mobservice2_qr_expired_1625553275,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625553275,qr_expired,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625553275,qr_expired,mobile,0.5,1,1,1,1,1.0,baseline
webservice2_file_move_1625559000,file_move,web,0.1,1,1,1,1,1.0,baseline
webservice2_file_move_1625559000,file_move,web,0.25,3,0,1,1,0.6,baseline
webservice2_file_move_1625559000,file_move,web,0.5,5,0,0,1,0.2,baseline
dbservice2_memory_1625564139,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625564139,memory,database,0.25,1,1,1,1,1.0,baseline
dbservice2_memory_1625564139,memory,database,0.5,1,1,1,1,1.0,baseline
logservice2_memory_1625567926,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625567926,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice2_memory_1625567926,memory,logging,0.5,3,0,1,1,0.6,baseline
logservice2_memory_1625572292,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625572292,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice2_memory_1625572292,memory,logging,0.5,4,0,0,1,0.4,baseline
dbservice1_memory_1625578885,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice1_memory_1625578885,memory,database,0.25,1,1,1,1,1.0,baseline
dbservice1_memory_1625578885,memory,database,0.5,5,0,0,1,0.2,baseline
dbservice2_memory_1625579430,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625579430,memory,database,0.25,3,0,1,1,0.6,baseline
dbservice2_memory_1625579430,memory,database,0.5,2,0,1,1,0.8,baseline
mobservice1_qr_expired_1625580525,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625580525,qr_expired,mobile,0.25,2,0,1,1,0.8,baseline
mobservice1_qr_expired_1625580525,qr_expired,mobile,0.5,3,0,1,1,0.6,baseline
dbservice1_memory_1625582957,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice1_memory_1625582957,memory,database,0.25,3,0,1,1,0.6,baseline
dbservice1_memory_1625582957,memory,database,0.5,3,0,1,1,0.6,baseline
mobservice2_memory_1625584788,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625584788,memory,mobile,0.25,2,0,1,1,0.8,baseline
mobservice2_memory_1625584788,memory,mobile,0.5,5,0,0,1,0.2,baseline
mobservice2_qr_expired_1625586485,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625586485,qr_expired,mobile,0.25,2,0,1,1,0.8,baseline
mobservice2_qr_expired_1625586485,qr_expired,mobile,0.5,2,0,1,1,0.8,baseline
dbservice2_memory_1625587157,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625587157,memory,database,0.25,2,0,1,1,0.8,baseline
dbservice2_memory_1625587157,memory,database,0.5,4,0,0,1,0.4,baseline
webservice2_file_move_1625587800,file_move,web,0.1,1,1,1,1,1.0,baseline
webservice2_file_move_1625587800,file_move,web,0.25,3,0,1,1,0.6,baseline
webservice2_file_move_1625587800,file_move,web,0.5,3,0,1,1,0.6,baseline
webservice1_memory_1625607930,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625607930,memory,web,0.25,3,0,1,1,0.6,baseline
webservice1_memory_1625607930,memory,web,0.5,4,0,0,1,0.4,baseline
redisservice1_memory_1625609699,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice1_memory_1625609699,memory,cache,0.25,1,1,1,1,1.0,baseline
redisservice1_memory_1625609699,memory,cache,0.5,1,1,1,1,1.0,baseline
webservice2_memory_1625614232,memory,web,0.1,1,1,1,1,1.0,baseline
webservice2_memory_1625614232,memory,web,0.25,2,0,1,1,0.8,baseline
webservice2_memory_1625614232,memory,web,0.5,1,1,1,1,1.0,baseline
logservice2_memory_1625617463,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625617463,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice2_memory_1625617463,memory,logging,0.5,4,0,0,1,0.4,baseline
redisservice2_memory_1625620800,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625620800,memory,cache,0.25,3,0,1,1,0.6,baseline
redisservice2_memory_1625620800,memory,cache,0.5,3,0,1,1,0.6,baseline
mobservice1_qr_expired_1625625195,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625625195,qr_expired,mobile,0.25,2,0,1,1,0.8,baseline
mobservice1_qr_expired_1625625195,qr_expired,mobile,0.5,3,0,1,1,0.6,baseline
logservice2_memory_1625630457,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625630457,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice2_memory_1625630457,memory,logging,0.5,1,1,1,1,1.0,baseline
webservice1_file_move_1625631001,file_move,web,0.1,1,1,1,1,1.0,baseline
webservice1_file_move_1625631001,file_move,web,0.25,1,1,1,1,1.0,baseline
webservice1_file_move_1625631001,file_move,web,0.5,1,1,1,1,1.0,baseline
redisservice1_memory_1625631347,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice1_memory_1625631347,memory,cache,0.25,1,1,1,1,1.0,baseline
redisservice1_memory_1625631347,memory,cache,0.5,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625632041,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625632041,qr_expired,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625632041,qr_expired,mobile,0.5,2,0,1,1,0.8,baseline
dbservice2_memory_1625634388,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625634388,memory,database,0.25,2,0,1,1,0.8,baseline
dbservice2_memory_1625634388,memory,database,0.5,3,0,1,1,0.6,baseline
dbservice1_memory_1625637896,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice1_memory_1625637896,memory,database,0.25,3,0,1,1,0.6,baseline
dbservice1_memory_1625637896,memory,database,0.5,1,1,1,1,1.0,baseline
logservice1_memory_1625642174,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice1_memory_1625642174,memory,logging,0.25,1,1,1,1,1.0,baseline
logservice1_memory_1625642174,memory,logging,0.5,3,0,1,1,0.6,baseline
logservice2_memory_1625644104,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625644104,memory,logging,0.25,2,0,1,1,0.8,baseline
logservice2_memory_1625644104,memory,logging,0.5,5,0,0,1,0.2,baseline
webservice2_memory_1625649699,memory,web,0.1,1,1,1,1,1.0,baseline
webservice2_memory_1625649699,memory,web,0.25,1,1,1,1,1.0,baseline
webservice2_memory_1625649699,memory,web,0.5,5,0,0,1,0.2,baseline
dbservice2_memory_1625656892,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625656892,memory,database,0.25,1,1,1,1,1.0,baseline
dbservice2_memory_1625656892,memory,database,0.5,4,0,0,1,0.4,baseline
webservice1_memory_1625662559,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625662559,memory,web,0.25,2,0,1,1,0.8,baseline
webservice1_memory_1625662559,memory,web,0.5,4,0,0,1,0.4,baseline
mobservice1_qr_expired_1625667731,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625667731,qr_expired,mobile,0.25,3,0,1,1,0.6,baseline
mobservice1_qr_expired_1625667731,qr_expired,mobile,0.5,3,0,1,1,0.6,baseline
mobservice1_memory_1625667742,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_memory_1625667742,memory,mobile,0.25,3,0,1,1,0.6,baseline
mobservice1_memory_1625667742,memory,mobile,0.5,4,0,0,1,0.4,baseline
dbservice2_memory_1625669580,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625669580,memory,database,0.25,2,0,1,1,0.8,baseline
dbservice2_memory_1625669580,memory,database,0.5,3,0,1,1,0.6,baseline
dbservice1_memory_1625671282,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice1_memory_1625671282,memory,database,0.25,2,0,1,1,0.8,baseline
dbservice1_memory_1625671282,memory,database,0.5,5,0,0,1,0.2,baseline
logservice1_memory_1625673674,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice1_memory_1625673674,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice1_memory_1625673674,memory,logging,0.5,5,0,0,1,0.2,baseline
dbservice1_memory_1625675230,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice1_memory_1625675230,memory,database,0.25,1,1,1,1,1.0,baseline
dbservice1_memory_1625675230,memory,database,0.5,4,0,0,1,0.4,baseline
mobservice2_qr_expired_1625675866,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625675866,qr_expired,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625675866,qr_expired,mobile,0.5,3,0,1,1,0.6,baseline
mobservice2_memory_1625676811,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625676811,memory,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_memory_1625676811,memory,mobile,0.5,1,1,1,1,1.0,baseline
dbservice1_memory_1625679820,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice1_memory_1625679820,memory,database,0.25,2,0,1,1,0.8,baseline
dbservice1_memory_1625679820,memory,database,0.5,5,0,0,1,0.2,baseline
mobservice2_memory_1625680798,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625680798,memory,mobile,0.25,2,0,1,1,0.8,baseline
mobservice2_memory_1625680798,memory,mobile,0.5,1,1,1,1,1.0,baseline
redisservice2_memory_1625692590,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625692590,memory,cache,0.25,1,1,1,1,1.0,baseline
redisservice2_memory_1625692590,memory,cache,0.5,2,0,1,1,0.8,baseline
mobservice2_memory_1625692971,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625692971,memory,mobile,0.25,2,0,1,1,0.8,baseline
mobservice2_memory_1625692971,memory,mobile,0.5,3,0,1,1,0.6,baseline
mobservice2_memory_1625697606,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625697606,memory,mobile,0.25,3,0,1,1,0.6,baseline
mobservice2_memory_1625697606,memory,mobile,0.5,4,0,0,1,0.4,baseline
redisservice1_memory_1625699447,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice1_memory_1625699447,memory,cache,0.25,3,0,1,1,0.6,baseline
redisservice1_memory_1625699447,memory,cache,0.5,4,0,0,1,0.4,baseline
mobservice1_memory_1625703099,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_memory_1625703099,memory,mobile,0.25,1,1,1,1,1.0,baseline
mobservice1_memory_1625703099,memory,mobile,0.5,1,1,1,1,1.0,baseline
dbservice2_memory_1625704892,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625704892,memory,database,0.25,2,0,1,1,0.8,baseline
dbservice2_memory_1625704892,memory,database,0.5,5,0,0,1,0.2,baseline
webservice1_file_move_1625706600,file_move,web,0.1,1,1,1,1,1.0,baseline
webservice1_file_move_1625706600,file_move,web,0.25,2,0,1,1,0.8,baseline
webservice1_file_move_1625706600,file_move,web,0.5,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625711646,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625711646,qr_expired,mobile,0.25,3,0,1,1,0.6,baseline
mobservice1_qr_expired_1625711646,qr_expired,mobile,0.5,5,0,0,1,0.2,baseline
dbservice2_memory_1625711897,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625711897,memory,database,0.25,1,1,1,1,1.0,baseline
dbservice2_memory_1625711897,memory,database,0.5,2,0,1,1,0.8,baseline
logservice1_memory_1625715126,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice1_memory_1625715126,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice1_memory_1625715126,memory,logging,0.5,3,0,1,1,0.6,baseline
webservice1_memory_1625715729,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625715729,memory,web,0.25,2,0,1,1,0.8,baseline
webservice1_memory_1625715729,memory,web,0.5,3,0,1,1,0.6,baseline
dbservice2_memory_1625720058,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625720058,memory,database,0.25,3,0,1,1,0.6,baseline
dbservice2_memory_1625720058,memory,database,0.5,4,0,0,1,0.4,baseline
mobservice2_qr_expired_1625722797,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625722797,qr_expired,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625722797,qr_expired,mobile,0.5,1,1,1,1,1.0,baseline
logservice2_memory_1625732122,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625732122,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice2_memory_1625732122,memory,logging,0.5,3,0,1,1,0.6,baseline
redisservice2_memory_1625733844,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625733844,memory,cache,0.25,3,0,1,1,0.6,baseline
redisservice2_memory_1625733844,memory,cache,0.5,1,1,1,1,1.0,baseline
webservice2_memory_1625734162,memory,web,0.1,1,1,1,1,1.0,baseline
webservice2_memory_1625734162,memory,web,0.25,3,0,1,1,0.6,baseline
webservice2_memory_1625734162,memory,web,0.5,2,0,1,1,0.8,baseline
mobservice1_memory_1625735045,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_memory_1625735045,memory,mobile,0.25,2,0,1,1,0.8,baseline
mobservice1_memory_1625735045,memory,mobile,0.5,5,0,0,1,0.2,baseline
logservice1_memory_1625737305,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice1_memory_1625737305,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice1_memory_1625737305,memory,logging,0.5,5,0,0,1,0.2,baseline
mobservice2_memory_1625738510,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625738510,memory,mobile,0.25,3,0,1,1,0.6,baseline
mobservice2_memory_1625738510,memory,mobile,0.5,1,1,1,1,1.0,baseline
mobservice2_memory_1625742099,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625742099,memory,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_memory_1625742099,memory,mobile,0.5,2,0,1,1,0.8,baseline
webservice1_memory_1625744233,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625744233,memory,web,0.25,2,0,1,1,0.8,baseline
webservice1_memory_1625744233,memory,web,0.5,4,0,0,1,0.4,baseline
webservice2_memory_1625744497,memory,web,0.1,1,1,1,1,1.0,baseline
webservice2_memory_1625744497,memory,web,0.25,2,0,1,1,0.8,baseline
webservice2_memory_1625744497,memory,web,0.5,3,0,1,1,0.6,baseline
webservice2_memory_1625747511,memory,web,0.1,1,1,1,1,1.0,baseline
webservice2_memory_1625747511,memory,web,0.25,2,0,1,1,0.8,baseline
webservice2_memory_1625747511,memory,web,0.5,1,1,1,1,1.0,baseline
redisservice2_memory_1625752669,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625752669,memory,cache,0.25,2,0,1,1,0.8,baseline
redisservice2_memory_1625752669,memory,cache,0.5,2,0,1,1,0.8,baseline
logservice2_memory_1625756295,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625756295,memory,logging,0.25,3,0,1,1,0.6,baseline
logservice2_memory_1625756295,memory,logging,0.5,5,0,0,1,0.2,baseline
mobservice1_qr_expired_1625756698,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625756698,qr_expired,mobile,0.25,2,0,1,1,0.8,baseline
mobservice1_qr_expired_1625756698,qr_expired,mobile,0.5,4,0,0,1,0.4,baseline
redisservice2_memory_1625768486,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625768486,memory,cache,0.25,2,0,1,1,0.8,baseline
redisservice2_memory_1625768486,memory,cache,0.5,5,0,0,1,0.2,baseline
dbservice1_memory_1625768540,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice1_memory_1625768540,memory,database,0.25,3,0,1,1,0.6,baseline
dbservice1_memory_1625768540,memory,database,0.5,5,0,0,1,0.2,baseline
mobservice2_memory_1625771613,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_memory_1625771613,memory,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_memory_1625771613,memory,mobile,0.5,1,1,1,1,1.0,baseline
webservice1_file_move_1625775000,file_move,web,0.1,1,1,1,1,1.0,baseline
webservice1_file_move_1625775000,file_move,web,0.25,2,0,1,1,0.8,baseline
webservice1_file_move_1625775000,file_move,web,0.5,2,0,1,1,0.8,baseline
webservice2_memory_1625777099,memory,web,0.1,1,1,1,1,1.0,baseline
webservice2_memory_1625777099,memory,web,0.25,3,0,1,1,0.6,baseline
webservice2_memory_1625777099,memory,web,0.5,1,1,1,1,1.0,baseline
webservice1_memory_1625777703,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625777703,memory,web,0.25,1,1,1,1,1.0,baseline
webservice1_memory_1625777703,memory,web,0.5,5,0,0,1,0.2,baseline
mobservice2_qr_expired_1625778458,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625778458,qr_expired,mobile,0.25,1,1,1,1,1.0,baseline
mobservice2_qr_expired_1625778458,qr_expired,mobile,0.5,1,1,1,1,1.0,baseline
dbservice2_memory_1625780540,memory,database,0.1,1,1,1,1,1.0,baseline
dbservice2_memory_1625780540,memory,database,0.25,3,0,1,1,0.6,baseline
dbservice2_memory_1625780540,memory,database,0.5,3,0,1,1,0.6,baseline
redisservice2_memory_1625790000,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625790000,memory,cache,0.25,1,1,1,1,1.0,baseline
redisservice2_memory_1625790000,memory,cache,0.5,1,1,1,1,1.0,baseline
webservice2_file_move_1625793000,file_move,web,0.1,1,1,1,1,1.0,baseline
webservice2_file_move_1625793000,file_move,web,0.25,2,0,1,1,0.8,baseline
webservice2_file_move_1625793000,file_move,web,0.5,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625794482,qr_expired,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_qr_expired_1625794482,qr_expired,mobile,0.25,3,0,1,1,0.6,baseline
mobservice1_qr_expired_1625794482,qr_expired,mobile,0.5,5,0,0,1,0.2,baseline
logservice2_memory_1625794522,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625794522,memory,logging,0.25,2,0,1,1,0.8,baseline
logservice2_memory_1625794522,memory,logging,0.5,5,0,0,1,0.2,baseline
mobservice1_memory_1625804210,memory,mobile,0.1,1,1,1,1,1.0,baseline
mobservice1_memory_1625804210,memory,mobile,0.25,1,1,1,1,1.0,baseline
mobservice1_memory_1625804210,memory,mobile,0.5,4,0,0,1,0.4,baseline
logservice2_memory_1625804275,memory,logging,0.1,1,1,1,1,1.0,baseline
logservice2_memory_1625804275,memory,logging,0.25,1,1,1,1,1.0,baseline
logservice2_memory_1625804275,memory,logging,0.5,4,0,0,1,0.4,baseline
webservice2_memory_1625806048,memory,web,0.1,1,1,1,1,1.0,baseline
webservice2_memory_1625806048,memory,web,0.25,2,0,1,1,0.8,baseline
webservice2_memory_1625806048,memory,web,0.5,4,0,0,1,0.4,baseline
redisservice1_memory_1625816205,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice1_memory_1625816205,memory,cache,0.25,1,1,1,1,1.0,baseline
redisservice1_memory_1625816205,memory,cache,0.5,1,1,1,1,1.0,baseline
redisservice2_memory_1625819320,memory,cache,0.1,1,1,1,1,1.0,baseline
redisservice2_memory_1625819320,memory,cache,0.25,1,1,1,1,1.0,baseline
redisservice2_memory_1625819320,memory,cache,0.5,4,0,0,1,0.4,baseline
webservice1_memory_1625820924,memory,web,0.1,1,1,1,1,1.0,baseline
webservice1_memory_1625820924,memory,web,0.25,3,0,1,1,0.6,baseline
