case_id,root_service,fault_type,service_family,rank,top1,top3,top5,avg_at_5,top5_services,root_service_score
mobservice2_memory_1627554299,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'webservice1', 'mobservice1', 'redisservice2']",132.2702791653461
mobservice2_qr_expired_1627561033,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['webservice1', 'mobservice2', 'mobservice1', 'logservice2', 'dbservice1']",362.58010650406493
logservice2_memory_1627567356,logservice2,memory,logging,1,1,1,1,1.0,"['logservice2', 'dbservice1', 'logservice1', 'dbservice2', 'webservice1']",32.38461993618226
webservice2_memory_1627570264,webservice2,memory,web,3,0,1,1,0.6,"['mobservice2', 'mobservice1', 'webservice2', 'redisservice1', 'webservice1']",6.786719176518849
dbservice1_cpu_1627572876,dbservice1,cpu,database,8,0,0,0,0.0,"['webservice1', 'redisservice2', 'dbservice2', 'webservice2', 'mobservice1']",2.0
redisservice1_memory_1627574700,redisservice1,memory,cache,4,0,0,1,0.4,"['webservice2', 'mobservice1', 'webservice1', 'redisservice1', 'dbservice2']",3.1724137931034484
webservice2_file_move_1627575000,webservice2,file_move,web,1,1,1,1,1.0,"['webservice2', 'webservice1', 'logservice2', 'logservice1', 'mobservice2']",62.0
mobservice1_qr_expired_1627579617,mobservice1,qr_expired,mobile,10,0,0,0,0.0,"['mobservice2', 'webservice2', 'dbservice2', 'dbservice1', 'redisservice2']",0.1111111111111111
mobservice1_memory_1627580206,mobservice1,memory,mobile,7,0,0,0,0.0,"['webservice1', 'mobservice2', 'webservice2', 'dbservice2', 'logservice2']",2.0
redisservice2_memory_1627585056,redisservice2,memory,cache,10,0,0,0,0.0,"['mobservice1', 'mobservice2', 'webservice2', 'webservice1', 'logservice2']",1.4391504963955346
redisservice1_memory_1627588078,redisservice1,memory,cache,5,0,0,1,0.2,"['mobservice1', 'mobservice2', 'dbservice2', 'logservice1', 'redisservice1']",2.0
logservice2_memory_1627590137,logservice2,memory,logging,9,0,0,0,0.0,"['mobservice1', 'redisservice1', 'redisservice2', 'webservice1', 'webservice2']",1.0
mobservice2_qr_expired_1627590661,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['redisservice1', 'mobservice2', 'logservice1', 'dbservice2', 'logservice2']",18.0
logservice1_memory_1627592904,logservice1,memory,logging,7,0,0,0,0.0,"['mobservice2', 'mobservice1', 'webservice2', 'dbservice2', 'logservice2']",3.3333333333333335
dbservice2_memory_1627595898,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice2', 'dbservice1', 'dbservice2', 'webservice1', 'webservice2']",5.428571428571429
logservice1_cpu_1627596597,logservice1,cpu,logging,7,0,0,0,0.0,"['mobservice1', 'mobservice2', 'webservice2', 'dbservice2', 'webservice1']",2.174592040876643
logservice2_memory_1627606370,logservice2,memory,logging,5,0,0,1,0.2,"['mobservice2', 'mobservice1', 'webservice2', 'dbservice2', 'logservice2']",5.766562936114462
webservice1_file_move_1627607400,webservice1,file_move,web,2,0,1,1,0.8,"['webservice2', 'webservice1', 'redisservice2', 'dbservice2', 'logservice2']",34.333333333333336
webservice2_file_move_1627607400,webservice2,file_move,web,1,1,1,1,1.0,"['webservice2', 'webservice1', 'redisservice2', 'dbservice2', 'logservice2']",105.0
mobservice1_qr_expired_1627607460,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice2', 'webservice1', 'mobservice2', 'redisservice1']",598.4506111111112
mobservice1_memory_1627612966,mobservice1,memory,mobile,10,0,0,0,0.0,"['logservice2', 'dbservice2', 'logservice1', 'dbservice1', 'webservice2']",1.0909090909090908
redisservice2_memory_1627613855,redisservice2,memory,cache,5,0,0,1,0.2,"['mobservice1', 'mobservice2', 'webservice2', 'webservice1', 'redisservice2']",6.0
mobservice2_qr_expired_1627615107,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'logservice2', 'webservice1', 'dbservice2']",307.04294192064407
logservice1_memory_1627619594,logservice1,memory,logging,7,0,0,0,0.0,"['mobservice1', 'mobservice2', 'webservice1', 'webservice2', 'redisservice1']",3.3333333333333335
redisservice2_memory_1627629714,redisservice2,memory,cache,9,0,0,0,0.0,"['mobservice1', 'mobservice2', 'webservice2', 'logservice1', 'webservice1']",2.0
webservice1_file_move_1627632600,webservice1,file_move,web,2,0,1,1,0.8,"['webservice2', 'webservice1', 'mobservice2', 'dbservice1', 'logservice1']",64.0
webservice2_file_move_1627632600,webservice2,file_move,web,1,1,1,1,1.0,"['webservice2', 'webservice1', 'mobservice2', 'dbservice1', 'logservice1']",87.33333333333333
mobservice1_qr_expired_1627636467,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice2', 'redisservice2', 'redisservice1', 'dbservice1']",235.36706388888888
dbservice2_memory_1627643030,dbservice2,memory,database,6,0,0,0,0.0,"['webservice1', 'redisservice2', 'mobservice1', 'dbservice1', 'logservice1']",4.001697584451401
mobservice1_memory_1627645613,mobservice1,memory,mobile,4,0,0,1,0.4,"['mobservice2', 'dbservice1', 'dbservice2', 'mobservice1', 'redisservice1']",28.1301965986612
mobservice2_qr_expired_1627645682,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice2', 'mobservice1', 'dbservice1', 'webservice1']",728.1686106382978
logservice2_memory_1627648981,logservice2,memory,logging,9,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice2', 'mobservice1', 'webservice1']",2.7968876059826524
redisservice1_memory_1627657138,redisservice1,memory,cache,8,0,0,0,0.0,"['mobservice2', 'logservice2', 'mobservice1', 'redisservice2', 'webservice2']",4.967253285809911
dbservice2_memory_1627657911,dbservice2,memory,database,3,0,1,1,0.6,"['mobservice2', 'mobservice1', 'dbservice2', 'dbservice1', 'redisservice1']",107.84246575342466
webservice1_file_move_1627661400,webservice1,file_move,web,6,0,0,0,0.0,"['dbservice1', 'mobservice2', 'dbservice2', 'redisservice2', 'mobservice1']",33.0
mobservice1_memory_1627661901,mobservice1,memory,mobile,2,0,1,1,0.8,"['mobservice2', 'mobservice1', 'redisservice1', 'redisservice2', 'webservice1']",81.67901234567829
dbservice2_memory_1627663155,dbservice2,memory,database,5,0,0,1,0.2,"['dbservice1', 'webservice1', 'redisservice2', 'webservice2', 'dbservice2']",3.979852353122116
mobservice1_qr_expired_1627666643,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice1', 'webservice2', 'dbservice2', 'logservice1']",252.90413289036542
redisservice1_memory_1627670203,redisservice1,memory,cache,9,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice1', 'redisservice2', 'mobservice2']",4.0
mobservice2_qr_expired_1627671327,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'dbservice2', 'webservice1', 'logservice1']",288.88681730769235
webservice1_memory_1627672100,webservice1,memory,web,10,0,0,0,0.0,"['mobservice2', 'dbservice1', 'dbservice2', 'mobservice1', 'redisservice2']",1.8461538461538463
dbservice2_memory_1627680230,dbservice2,memory,database,2,0,1,1,0.8,"['mobservice1', 'dbservice2', 'redisservice2', 'dbservice1', 'mobservice2']",59.011086474501624
dbservice1_memory_1627682718,dbservice1,memory,database,7,0,0,0,0.0,"['mobservice2', 'dbservice2', 'mobservice1', 'redisservice2', 'redisservice1']",3.3392586989410113
logservice2_memory_1627688890,logservice2,memory,logging,10,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice2', 'mobservice1', 'redisservice2']",2.0
mobservice1_qr_expired_1627691008,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice1', 'dbservice1', 'webservice1', 'logservice2']",267.8340512820513
mobservice2_qr_expired_1627694165,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'dbservice1', 'redisservice1', 'webservice1']",268.58754999999996
dbservice2_memory_1627699210,dbservice2,memory,database,1,1,1,1,1.0,"['dbservice2', 'mobservice2', 'mobservice1', 'logservice1', 'redisservice2']",86.17589576547232
logservice1_memory_1627700223,logservice1,memory,logging,6,0,0,0,0.0,"['mobservice1', 'logservice2', 'webservice1', 'dbservice1', 'redisservice1']",2.311852566283025
mobservice1_memory_1627701774,mobservice1,memory,mobile,3,0,1,1,0.6,"['mobservice2', 'dbservice2', 'mobservice1', 'webservice2', 'logservice1']",118.95572228006009
dbservice1_memory_1627702626,dbservice1,memory,database,8,0,0,0,0.0,"['mobservice2', 'dbservice2', 'mobservice1', 'redisservice1', 'webservice2']",4.421641786286652
dbservice1_cpu_1627703827,dbservice1,cpu,database,3,0,1,1,0.6,"['redisservice1', 'dbservice2', 'dbservice1', 'mobservice1', 'logservice1']",5.0
webservice2_file_move_1627704600,webservice2,file_move,web,2,0,1,1,0.8,"['mobservice2', 'webservice2', 'mobservice1', 'redisservice1', 'webservice1']",37.5
webservice1_memory_1627708025,webservice1,memory,web,7,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice1', 'redisservice1', 'logservice2']",12.900927542519499
redisservice1_memory_1627713030,redisservice1,memory,cache,7,0,0,0,0.0,"['dbservice2', 'mobservice1', 'dbservice1', 'webservice2', 'redisservice2']",2.523598621221646
mobservice2_memory_1627713570,mobservice2,memory,mobile,9,0,0,0,0.0,"['dbservice1', 'webservice2', 'mobservice1', 'webservice1', 'redisservice2']",2.004465832531268
mobservice1_qr_expired_1627716967,mobservice1,qr_expired,mobile,2,0,1,1,0.8,"['webservice2', 'mobservice1', 'logservice2', 'dbservice2', 'dbservice1']",267.7961762070682
webservice2_memory_1627718583,webservice2,memory,web,5,0,0,1,0.2,"['mobservice2', 'dbservice1', 'redisservice2', 'redisservice1', 'webservice2']",7.521512185112326
mobservice2_qr_expired_1627721066,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['webservice1', 'mobservice2', 'logservice1', 'dbservice2', 'redisservice1']",289.57541801619436
webservice1_cpu_1627724616,webservice1,cpu,web,6,0,0,0,0.0,"['mobservice1', 'mobservice2', 'redisservice1', 'redisservice2', 'webservice2']",9.890485921324661
webservice1_memory_1627724870,webservice1,memory,web,5,0,0,1,0.2,"['mobservice1', 'mobservice2', 'redisservice2', 'webservice2', 'webservice1']",4.609557077258587
webservice2_memory_1627731038,webservice2,memory,web,6,0,0,0,0.0,"['mobservice2', 'mobservice1', 'redisservice1', 'redisservice2', 'webservice1']",19.9189601264287
mobservice2_memory_1627731436,mobservice2,memory,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'redisservice2', 'redisservice1', 'dbservice2']",172.70072992708415
mobservice1_memory_1627731923,mobservice1,memory,mobile,9,0,0,0,0.0,"['dbservice1', 'mobservice2', 'redisservice1', 'webservice1', 'redisservice2']",1.9995611370532236
logservice1_memory_1627736494,logservice1,memory,logging,8,0,0,0,0.0,"['mobservice2', 'dbservice2', 'redisservice1', 'redisservice2', 'dbservice1']",2.9615444599787786
logservice2_memory_1627737420,logservice2,memory,logging,6,0,0,0,0.0,"['dbservice1', 'dbservice2', 'redisservice2', 'redisservice1', 'webservice2']",2.8
mobservice1_qr_expired_1627738658,mobservice1,qr_expired,mobile,10,0,0,0,0.0,"['redisservice1', 'webservice1', 'dbservice2', 'redisservice2', 'dbservice1']",1.3333333333333333
redisservice2_memory_1627738678,redisservice2,memory,cache,6,0,0,0,0.0,"['dbservice1', 'mobservice1', 'dbservice2', 'logservice2', 'redisservice1']",6.301505174035748
mobservice2_qr_expired_1627741589,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'dbservice2', 'logservice2', 'logservice1']",313.48477009966774
webservice2_memory_1627742508,webservice2,memory,web,2,0,1,1,0.8,"['dbservice1', 'webservice2', 'logservice1', 'logservice2', 'dbservice2']",261.3655061402459
redisservice2_memory_1627745580,redisservice2,memory,cache,5,0,0,1,0.2,"['redisservice1', 'logservice1', 'webservice2', 'webservice1', 'redisservice2']",3.987767098260386
redisservice2_memory_1627748697,redisservice2,memory,cache,5,0,0,1,0.2,"['mobservice1', 'mobservice2', 'webservice2', 'webservice1', 'redisservice2']",5.508878387883501
redisservice1_memory_1627749155,redisservice1,memory,cache,4,0,0,1,0.4,"['mobservice1', 'mobservice2', 'webservice1', 'redisservice1', 'dbservice1']",8.757984945754396
webservice1_memory_1627750701,webservice1,memory,web,5,0,0,1,0.2,"['dbservice1', 'logservice1', 'logservice2', 'webservice2', 'webservice1']",39.78764032899362
webservice2_memory_1627752181,webservice2,memory,web,7,0,0,0,0.0,"['dbservice2', 'mobservice2', 'mobservice1', 'redisservice2', 'redisservice1']",1.0
redisservice1_memory_1627760867,redisservice1,memory,cache,5,0,0,1,0.2,"['mobservice2', 'webservice1', 'webservice2', 'mobservice1', 'redisservice1']",2.0
mobservice2_cpu_1627761644,mobservice2,cpu,mobile,8,0,0,0,0.0,"['mobservice1', 'webservice1', 'dbservice1', 'webservice2', 'logservice2']",1.0
logservice1_memory_1627762043,logservice1,memory,logging,6,0,0,0,0.0,"['webservice2', 'dbservice2', 'redisservice1', 'dbservice1', 'logservice2']",2.2246569156694296
logservice2_memory_1627769554,logservice2,memory,logging,5,0,0,1,0.2,"['dbservice2', 'webservice2', 'dbservice1', 'logservice1', 'logservice2']",2.65771608721248
dbservice1_memory_1627773523,dbservice1,memory,database,2,0,1,1,0.8,"['webservice1', 'dbservice1', 'logservice2', 'logservice1', 'mobservice1']",3.9824354655403598
