case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,combined_reduction
logservice1_memory_1625855415,logservice1,memory,logging,0.25,anchored_service_random_rest,2,0,1,1,0.8,206.0,37080.0,72.0,1728.0,3,3,0.961598290090839
logservice1_memory_1625855415,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,756.0,136080.0,240.0,5760.0,6,5,0.8596449563616932
webservice2_memory_1625856842,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,49.0,8820.0,16.0,384.0,2,1,0.9906114205275721
webservice2_memory_1625856842,webservice2,memory,web,0.25,anchored_service_random_rest,3,0,1,1,0.6,227.0,40860.0,72.0,1728.0,3,3,0.9565579288818165
webservice2_memory_1625856842,webservice2,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1164.0,209520.0,240.0,5760.0,6,5,0.780402717424567
webservice1_memory_1625860918,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,39.0,7020.0,16.0,384.0,2,1,0.9924098905154386
webservice1_memory_1625860918,webservice1,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,328.0,59040.0,72.0,1728.0,3,3,0.9377045147004551
webservice1_memory_1625860918,webservice1,memory,web,0.5,anchored_service_random_rest,5,0,0,1,0.2,1042.0,187560.0,240.0,5760.0,6,5,0.8018206421454053
dbservice1_memory_1625863841,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,55.0,9900.0,16.0,384.0,2,1,0.9897927584564078
dbservice1_memory_1625863841,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,302.0,54360.0,72.0,1728.0,3,3,0.9443306336350643
dbservice1_memory_1625863841,dbservice1,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,769.0,138420.0,240.0,5760.0,6,5,0.856896141019533
dbservice1_memory_1625867158,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,55.0,9900.0,16.0,384.0,2,1,0.9903103623720957
dbservice1_memory_1625867158,dbservice1,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,244.0,43920.0,72.0,1728.0,3,3,0.956990219910679
dbservice1_memory_1625867158,dbservice1,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,1119.0,201420.0,240.0,5760.0,6,5,0.8047939397365594
dbservice1_memory_1625870624,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,39.0,7020.0,16.0,384.0,2,1,0.9927802480692721
dbservice1_memory_1625870624,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,242.0,43560.0,72.0,1728.0,3,3,0.9558389890007021
dbservice1_memory_1625870624,dbservice1,memory,database,0.5,anchored_service_random_rest,3,0,1,1,0.6,1281.0,230580.0,240.0,5760.0,6,5,0.7695413058740932
mobservice2_qr_expired_1625871929,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,24.0,4320.0,8.0,192.0,1,1,0.9431164901664145
mobservice2_qr_expired_1625871929,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,94.0,16920.0,24.0,576.0,1,3,0.7794251134644479
mobservice2_qr_expired_1625871929,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,2,0,1,1,0.8,103.0,18540.0,40.0,960.0,1,5,0.754160363086233
logservice1_memory_1625874131,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,40.0,7200.0,16.0,384.0,2,1,0.9926498807931616
logservice1_memory_1625874131,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,241.0,43380.0,72.0,1728.0,3,3,0.9562830726289469
logservice1_memory_1625874131,logservice1,memory,logging,0.5,anchored_service_random_rest,1,1,1,1,1.0,768.0,138240.0,240.0,5760.0,6,5,0.8604407745537013
redisservice2_memory_1625874853,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,93.0,16740.0,16.0,384.0,2,1,0.9836381356418047
redisservice2_memory_1625874853,redisservice2,memory,cache,0.25,anchored_service_random_rest,1,1,1,1,1.0,318.0,57240.0,72.0,1728.0,3,3,0.9436564811099009
redisservice2_memory_1625874853,redisservice2,memory,cache,0.5,anchored_service_random_rest,2,0,1,1,0.8,1096.0,197280.0,240.0,5760.0,6,5,0.8059966748839076
logservice2_memory_1625880190,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,58.0,10440.0,16.0,384.0,2,1,0.9905082605493002
logservice2_memory_1625880190,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,356.0,64080.0,72.0,1728.0,3,3,0.9422919078185836
logservice2_memory_1625880190,logservice2,memory,logging,0.5,anchored_service_random_rest,2,0,1,1,0.8,1625.0,292500.0,240.0,5760.0,6,5,0.7384510154687993
webservice1_memory_1625881257,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,60.0,10800.0,16.0,384.0,2,1,0.990004825996032
webservice1_memory_1625881257,webservice1,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,237.0,42660.0,72.0,1728.0,3,3,0.9603303126172985
webservice1_memory_1625881257,webservice1,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1151.0,207180.0,240.0,5760.0,6,5,0.8096948898064239
redisservice2_memory_1625882839,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,96.0,17280.0,16.0,384.0,2,1,0.9835906582687699
redisservice2_memory_1625882839,redisservice2,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,405.0,72900.0,72.0,1728.0,3,3,0.9306727607156792
redisservice2_memory_1625882839,redisservice2,memory,cache,0.5,anchored_service_random_rest,5,0,0,1,0.2,1656.0,298080.0,240.0,5760.0,6,5,0.7177414859818294
redisservice1_memory_1625882934,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,106.0,19080.0,16.0,384.0,2,1,0.9821748447716907
redisservice1_memory_1625882934,redisservice1,memory,cache,0.25,anchored_service_random_rest,2,0,1,1,0.8,240.0,43200.0,72.0,1728.0,3,3,0.9588548821363811
redisservice1_memory_1625882934,redisservice1,memory,cache,0.5,anchored_service_random_rest,2,0,1,1,0.8,1319.0,237420.0,240.0,5760.0,6,5,0.7772954557942744
mobservice1_qr_expired_1625890187,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,19.0,3420.0,8.0,192.0,1,1,0.9807298335467349
mobservice1_qr_expired_1625890187,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,75.0,13500.0,24.0,576.0,1,3,0.9249039692701665
mobservice1_qr_expired_1625890187,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,142.0,25560.0,40.0,960.0,1,5,0.8585147247119078
webservice1_file_move_1625890201,webservice1,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,73.0,13140.0,16.0,384.0,2,1,0.9865625372600453
webservice1_file_move_1625890201,webservice1,file_move,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,311.0,55980.0,72.0,1728.0,3,3,0.942661261476094
webservice1_file_move_1625890201,webservice1,file_move,web,0.5,anchored_service_random_rest,1,1,1,1,1.0,1328.0,239040.0,240.0,5760.0,6,5,0.7567664242279719
webservice2_memory_1625890558,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,59.0,10620.0,16.0,384.0,2,1,0.9896019956911214
webservice2_memory_1625890558,webservice2,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,256.0,46080.0,72.0,1728.0,3,3,0.9548248100691689
webservice2_memory_1625890558,webservice2,memory,web,0.5,anchored_service_random_rest,3,0,1,1,0.6,1117.0,201060.0,240.0,5760.0,6,5,0.804569679101939
logservice1_memory_1625894863,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,52.0,9360.0,16.0,384.0,2,1,0.9913252497195663
logservice1_memory_1625894863,logservice1,memory,logging,0.25,anchored_service_random_rest,2,0,1,1,0.8,261.0,46980.0,72.0,1728.0,3,3,0.9566369317878318
logservice1_memory_1625894863,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1438.0,258840.0,240.0,5760.0,6,5,0.7644356604882218
webservice2_memory_1625896703,webservice2,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,57.0,10260.0,16.0,384.0,2,1,0.9904751677852349
webservice2_memory_1625896703,webservice2,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,328.0,59040.0,72.0,1728.0,3,3,0.9456214765100671
webservice2_memory_1625896703,webservice2,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1373.0,247140.0,240.0,5760.0,6,5,0.7736912751677852
mobservice2_memory_1625898199,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,48.0,8640.0,16.0,384.0,2,1,0.9920666736997573
mobservice2_memory_1625898199,mobservice2,memory,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,249.0,44820.0,72.0,1728.0,3,3,0.9590779618103176
mobservice2_memory_1625898199,mobservice2,memory,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,1161.0,208980.0,240.0,5760.0,6,5,0.8112142631079228
mobservice1_memory_1625901292,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,64.0,11520.0,16.0,384.0,2,1,0.9891590623463199
mobservice1_memory_1625901292,mobservice1,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,252.0,45360.0,72.0,1728.0,3,3,0.9571170974263702
mobservice1_memory_1625901292,mobservice1,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,799.0,143820.0,240.0,5760.0,6,5,0.8637779356319326
webservice1_memory_1625903663,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,55.0,9900.0,16.0,384.0,2,1,0.9907898979043525
webservice1_memory_1625903663,webservice1,memory,web,0.25,anchored_service_random_rest,1,1,1,1,1.0,213.0,38340.0,72.0,1728.0,3,3,0.9641160666308436
webservice1_memory_1625903663,webservice1,memory,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,1225.0,220500.0,240.0,5760.0,6,5,0.7973670069854917
dbservice1_memory_1625909033,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,52.0,9360.0,16.0,384.0,2,1,0.9915036099194308
dbservice1_memory_1625909033,dbservice1,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,323.0,58140.0,72.0,1728.0,3,3,0.9477974259704929
dbservice1_memory_1625909033,dbservice1,memory,database,0.5,anchored_service_random_rest,1,1,1,1,1.0,1305.0,234900.0,240.0,5760.0,6,5,0.7901538139583552
mobservice2_qr_expired_1625913424,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,25.0,4500.0,8.0,192.0,1,1,0.9508793969849246
mobservice2_qr_expired_1625913424,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,98.0,17640.0,24.0,576.0,1,3,0.8092964824120603
mobservice2_qr_expired_1625913424,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,185.0,33300.0,40.0,960.0,1,5,0.6413316582914572
dbservice1_memory_1625914032,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,57.0,10260.0,16.0,384.0,2,1,0.9905978376086496
dbservice1_memory_1625914032,dbservice1,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,248.0,44640.0,72.0,1728.0,3,3,0.9590417638329447
dbservice1_memory_1625914032,dbservice1,memory,database,0.5,anchored_service_random_rest,5,0,0,1,0.2,1194.0,214920.0,240.0,5760.0,6,5,0.8050667797328811
logservice2_memory_1625924296,logservice2,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,56.0,10080.0,16.0,384.0,2,1,0.9905310022803779
logservice2_memory_1625924296,logservice2,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,247.0,44460.0,72.0,1728.0,3,3,0.9582039309371267
logservice2_memory_1625924296,logservice2,memory,logging,0.5,anchored_service_random_rest,2,0,1,1,0.8,1160.0,208800.0,240.0,5760.0,6,5,0.8058421109783906
mobservice1_qr_expired_1625930412,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,24.0,4320.0,8.0,192.0,1,1,0.9469675599435825
mobservice1_qr_expired_1625930412,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,71.0,12780.0,24.0,576.0,1,3,0.843018335684062
mobservice1_qr_expired_1625930412,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,122.0,21960.0,40.0,960.0,1,5,0.7306064880112835
webservice1_file_move_1625933400,webservice1,file_move,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,88.0,15840.0,16.0,384.0,2,1,0.9842460964810068
webservice1_file_move_1625933400,webservice1,file_move,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,239.0,43020.0,72.0,1728.0,3,3,0.9565485900722442
webservice1_file_move_1625933400,webservice1,file_move,web,0.5,anchored_service_random_rest,2,0,1,1,0.8,899.0,161820.0,240.0,5760.0,6,5,0.8372756933115824
logservice1_memory_1625936756,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,52.0,9360.0,16.0,384.0,2,1,0.990579499970996
logservice1_memory_1625936756,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,333.0,59940.0,72.0,1728.0,3,3,0.9403793723533848
logservice1_memory_1625936756,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1328.0,239040.0,240.0,5760.0,6,5,0.7633273391728058
mobservice1_memory_1625941772,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,47.0,8460.0,16.0,384.0,2,1,0.9918832599118943
mobservice1_memory_1625941772,mobservice1,memory,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,233.0,41940.0,72.0,1728.0,3,3,0.9599229074889868
mobservice1_memory_1625941772,mobservice1,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,812.0,146160.0,240.0,5760.0,6,5,0.8605726872246696
redisservice1_memory_1625942635,redisservice1,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,111.0,19980.0,16.0,384.0,2,1,0.9821650026274303
redisservice1_memory_1625942635,redisservice1,memory,cache,0.25,anchored_service_random_rest,2,0,1,1,0.8,350.0,63000.0,72.0,1728.0,3,3,0.9433105622700998
redisservice1_memory_1625942635,redisservice1,memory,cache,0.5,anchored_service_random_rest,3,0,1,1,0.6,1208.0,217440.0,240.0,5760.0,6,5,0.8045191802417235
dbservice2_memory_1625944726,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,52.0,9360.0,16.0,384.0,2,1,0.991441821247892
dbservice2_memory_1625944726,dbservice2,memory,database,0.25,anchored_service_random_rest,1,1,1,1,1.0,269.0,48420.0,72.0,1728.0,3,3,0.9559548903878583
dbservice2_memory_1625944726,dbservice2,memory,database,0.5,anchored_service_random_rest,3,0,1,1,0.6,1653.0,297540.0,240.0,5760.0,6,5,0.7336108768971332
logservice1_memory_1625950367,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,59.0,10620.0,16.0,384.0,2,1,0.9907054530711534
logservice1_memory_1625950367,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,274.0,49320.0,72.0,1728.0,3,3,0.9568822217717413
logservice1_memory_1625950367,logservice1,memory,logging,0.5,anchored_service_random_rest,5,0,0,1,0.2,1934.0,348120.0,240.0,5760.0,6,5,0.7010946685586864
dbservice2_memory_1625953237,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,54.0,9720.0,16.0,384.0,2,1,0.991053498379642
dbservice2_memory_1625953237,dbservice2,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,347.0,62460.0,72.0,1728.0,3,3,0.9431652765234022
dbservice2_memory_1625953237,dbservice2,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,1137.0,204660.0,240.0,5760.0,6,5,0.8136853849014504
mobservice2_qr_expired_1625953921,mobservice2,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,22.0,3960.0,8.0,192.0,1,1,0.9560355781448538
mobservice2_qr_expired_1625953921,mobservice2,qr_expired,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,69.0,12420.0,24.0,576.0,1,3,0.8623888182973316
mobservice2_qr_expired_1625953921,mobservice2,qr_expired,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,168.0,30240.0,40.0,960.0,1,5,0.6696315120711562
redisservice2_memory_1625954379,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,113.0,20340.0,16.0,384.0,2,1,0.98208413299445
redisservice2_memory_1625954379,redisservice2,memory,cache,0.25,anchored_service_random_rest,1,1,1,1,1.0,351.0,63180.0,72.0,1728.0,3,3,0.9438871310752632
redisservice2_memory_1625954379,redisservice2,memory,cache,0.5,anchored_service_random_rest,3,0,1,1,0.6,1694.0,304920.0,240.0,5760.0,6,5,0.731417604647544
webservice1_memory_1625957279,webservice1,memory,web,0.1,anchored_service_random_rest,1,1,1,1,1.0,65.0,11700.0,16.0,384.0,2,1,0.9894066905112561
webservice1_memory_1625957279,webservice1,memory,web,0.25,anchored_service_random_rest,2,0,1,1,0.8,264.0,47520.0,72.0,1728.0,3,3,0.9568272669892699
webservice1_memory_1625957279,webservice1,memory,web,0.5,anchored_service_random_rest,3,0,1,1,0.6,861.0,154980.0,240.0,5760.0,6,5,0.8590889964233116
mobservice1_memory_1625961631,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,58.0,10440.0,16.0,384.0,2,1,0.9903853328359005
mobservice1_memory_1625961631,mobservice1,memory,mobile,0.25,anchored_service_random_rest,2,0,1,1,0.8,245.0,44100.0,72.0,1728.0,3,3,0.9592922240579864
mobservice1_memory_1625961631,mobservice1,memory,mobile,0.5,anchored_service_random_rest,3,0,1,1,0.6,1626.0,292680.0,240.0,5760.0,6,5,0.7349038000319779
dbservice1_memory_1625964302,dbservice1,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,61.0,10980.0,16.0,384.0,2,1,0.9905789892558695
dbservice1_memory_1625964302,dbservice1,memory,database,0.25,anchored_service_random_rest,2,0,1,1,0.8,289.0,52020.0,72.0,1728.0,3,3,0.955441703143653
dbservice1_memory_1625964302,dbservice1,memory,database,0.5,anchored_service_random_rest,2,0,1,1,0.8,850.0,153000.0,240.0,5760.0,6,5,0.8683844011142061
logservice1_memory_1625967061,logservice1,memory,logging,0.1,anchored_service_random_rest,1,1,1,1,1.0,52.0,9360.0,16.0,384.0,2,1,0.9923554886085483
logservice1_memory_1625967061,logservice1,memory,logging,0.25,anchored_service_random_rest,3,0,1,1,0.6,252.0,45360.0,72.0,1728.0,3,3,0.9630578045565806
logservice1_memory_1625967061,logservice1,memory,logging,0.5,anchored_service_random_rest,4,0,0,1,0.4,1305.0,234900.0,240.0,5760.0,6,5,0.8111937488231972
mobservice1_qr_expired_1625972156,mobservice1,qr_expired,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,33.0,5940.0,8.0,192.0,1,1,0.9710153148043108
mobservice1_qr_expired_1625972156,mobservice1,qr_expired,mobile,0.25,anchored_service_random_rest,3,0,1,1,0.6,99.0,17820.0,24.0,576.0,1,3,0.9130459444129325
mobservice1_qr_expired_1625972156,mobservice1,qr_expired,mobile,0.5,anchored_service_random_rest,5,0,0,1,0.2,157.0,28260.0,40.0,960.0,1,5,0.861883153715258
mobservice1_memory_1625977908,mobservice1,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,61.0,10980.0,16.0,384.0,2,1,0.9909980988593156
mobservice1_memory_1625977908,mobservice1,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,319.0,57420.0,72.0,1728.0,3,3,0.9531463878326997
mobservice1_memory_1625977908,mobservice1,memory,mobile,0.5,anchored_service_random_rest,1,1,1,1,1.0,944.0,169920.0,240.0,5760.0,6,5,0.8608365019011407
dbservice2_memory_1625981739,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,65.0,11700.0,16.0,384.0,2,1,0.990703471196455
dbservice2_memory_1625981739,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,307.0,55260.0,72.0,1728.0,3,3,0.9561576809453471
dbservice2_memory_1625981739,dbservice2,memory,database,0.5,anchored_service_random_rest,3,0,1,1,0.6,1968.0,354240.0,240.0,5760.0,6,5,0.723042836041359
redisservice2_memory_1625985172,redisservice2,memory,cache,0.1,anchored_service_random_rest,1,1,1,1,1.0,136.0,24480.0,16.0,384.0,2,1,0.980493315759744
redisservice2_memory_1625985172,redisservice2,memory,cache,0.25,anchored_service_random_rest,3,0,1,1,0.6,392.0,70560.0,72.0,1728.0,3,3,0.9432875164752401
redisservice2_memory_1625985172,redisservice2,memory,cache,0.5,anchored_service_random_rest,3,0,1,1,0.6,1336.0,240480.0,240.0,5760.0,6,5,0.8068160421766146
mobservice2_memory_1625987443,mobservice2,memory,mobile,0.1,anchored_service_random_rest,1,1,1,1,1.0,71.0,12780.0,16.0,384.0,2,1,0.9895603349828702
mobservice2_memory_1625987443,mobservice2,memory,mobile,0.25,anchored_service_random_rest,1,1,1,1,1.0,270.0,48600.0,72.0,1728.0,3,3,0.9600875523410735
mobservice2_memory_1625987443,mobservice2,memory,mobile,0.5,anchored_service_random_rest,4,0,0,1,0.4,1376.0,247680.0,240.0,5760.0,6,5,0.7990102778835173
dbservice2_memory_1625988716,dbservice2,memory,database,0.1,anchored_service_random_rest,1,1,1,1,1.0,80.0,14400.0,16.0,384.0,2,1,0.989162084891137
dbservice2_memory_1625988716,dbservice2,memory,database,0.25,anchored_service_random_rest,3,0,1,1,0.6,383.0,68940.0,72.0,1728.0,3,3,0.9481944138992743
