case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept
mobservice1_memory_1626448997,mobservice1,memory,mobile,0.5,single_budget_random,2,0,1,1,0.8,2023.0,364140.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626455756,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,458.0,82440.0,40.0,960.0,1,5
mobservice2_memory_1626458752,mobservice2,memory,mobile,0.5,single_budget_random,3,0,1,1,0.6,2118.0,381240.0,240.0,5760.0,6,5
dbservice2_memory_1626459595,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2898.0,521640.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626462926,mobservice1,qr_expired,mobile,0.5,single_budget_random,2,0,1,1,0.8,204.0,36720.0,40.0,960.0,1,5
logservice2_memory_1626469838,logservice2,memory,logging,0.5,single_budget_random,1,1,1,1,1.0,1368.0,246240.0,240.0,5760.0,6,5
dbservice1_memory_1626473914,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2266.0,407880.0,240.0,5760.0,6,5
mobservice2_memory_1626474951,mobservice2,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,1404.0,252720.0,240.0,5760.0,6,5
mobservice1_memory_1626488862,mobservice1,memory,mobile,0.5,single_budget_random,5,0,0,1,0.2,1182.0,212760.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626488967,mobservice2,qr_expired,mobile,0.5,single_budget_random,1,1,1,1,1.0,299.0,53820.0,40.0,960.0,1,5
mobservice1_qr_expired_1626491905,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,405.0,72900.0,40.0,960.0,1,5
redisservice2_memory_1626496139,redisservice2,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2230.0,401400.0,240.0,5760.0,6,5
dbservice2_memory_1626497813,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,3270.0,588600.0,240.0,5760.0,6,5
webservice1_memory_1626498601,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2499.0,449820.0,240.0,5760.0,6,5
logservice2_memory_1626498816,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,3358.0,604440.0,240.0,5760.0,6,5
webservice2_memory_1626506288,webservice2,memory,web,0.5,single_budget_random,1,1,1,1,1.0,1236.0,222480.0,240.0,5760.0,6,5
webservice1_file_move_1626509400,webservice1,file_move,web,0.5,single_budget_random,3,0,1,1,0.6,2790.0,502200.0,240.0,5760.0,6,5
dbservice1_memory_1626511514,dbservice1,memory,database,0.5,single_budget_random,1,1,1,1,1.0,2050.0,369000.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626516592,mobservice2,qr_expired,mobile,0.5,single_budget_random,5,0,0,1,0.2,240.0,43200.0,40.0,960.0,1,5
redisservice1_memory_1626517230,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2746.0,494280.0,240.0,5760.0,6,5
mobservice2_memory_1626520226,mobservice2,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,2336.0,420480.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626520267,mobservice1,qr_expired,mobile,0.5,single_budget_random,4,0,0,1,0.4,176.0,31680.0,40.0,960.0,1,5
redisservice1_memory_1626520325,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2077.0,373860.0,240.0,5760.0,6,5
webservice2_memory_1626525063,webservice2,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2520.0,453600.0,240.0,5760.0,6,5
mobservice1_memory_1626534607,mobservice1,memory,mobile,0.5,single_budget_random,1,1,1,1,1.0,1457.0,262260.0,240.0,5760.0,6,5
mobservice2_memory_1626538101,mobservice2,memory,mobile,0.5,single_budget_random,5,0,0,1,0.2,2406.0,433080.0,240.0,5760.0,6,5
mobservice1_memory_1626538445,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,2278.0,410040.0,240.0,5760.0,6,5
dbservice1_memory_1626540721,dbservice1,memory,database,0.5,single_budget_random,1,1,1,1,1.0,2176.0,391680.0,240.0,5760.0,6,5
logservice1_memory_1626541123,logservice1,memory,logging,0.5,single_budget_random,1,1,1,1,1.0,2504.0,450720.0,240.0,5760.0,6,5
webservice1_memory_1626548045,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2564.0,461520.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626548205,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,490.0,88200.0,40.0,960.0,1,5
mobservice1_qr_expired_1626551052,mobservice1,qr_expired,mobile,0.5,single_budget_random,1,1,1,1,1.0,333.0,59940.0,40.0,960.0,1,5
logservice1_memory_1626551793,logservice1,memory,logging,0.5,single_budget_random,1,1,1,1,1.0,2343.0,421740.0,240.0,5760.0,6,5
redisservice1_memory_1626552122,redisservice1,memory,cache,0.5,single_budget_random,3,0,1,1,0.6,3268.0,588240.0,240.0,5760.0,6,5
dbservice1_memory_1626552538,dbservice1,memory,database,0.5,single_budget_random,5,0,0,1,0.2,2535.0,456300.0,240.0,5760.0,6,5
mobservice1_memory_1626555752,mobservice1,memory,mobile,0.5,single_budget_random,1,1,1,1,1.0,2347.0,422460.0,240.0,5760.0,6,5
logservice2_memory_1626568670,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2484.0,447120.0,240.0,5760.0,6,5
logservice1_memory_1626571662,logservice1,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2305.0,414900.0,240.0,5760.0,6,5
logservice1_memory_1626575299,logservice1,memory,logging,0.5,single_budget_random,3,0,1,1,0.6,2671.0,480780.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626576971,mobservice2,qr_expired,mobile,0.5,single_budget_random,2,0,1,1,0.8,354.0,63720.0,40.0,960.0,1,5
mobservice1_qr_expired_1626580037,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,179.0,32220.0,40.0,960.0,1,5
dbservice2_memory_1626585941,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,3320.0,597600.0,246.0,5904.0,6,5
webservice2_memory_1626589456,webservice2,memory,web,0.5,single_budget_random,999,0,0,0,0.0,1661.0,298980.0,240.0,5760.0,6,5
dbservice1_memory_1626598508,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,3125.0,562500.0,240.0,5760.0,6,5
dbservice2_memory_1626602315,dbservice2,memory,database,0.5,single_budget_random,3,0,1,1,0.6,2543.0,457740.0,240.0,5760.0,6,5
webservice1_memory_1626605103,webservice1,memory,web,0.5,single_budget_random,3,0,1,1,0.6,1651.0,297180.0,240.0,5760.0,6,5
mobservice2_memory_1626607047,mobservice2,memory,mobile,0.5,single_budget_random,2,0,1,1,0.8,2808.0,505440.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626607583,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,378.0,68040.0,40.0,960.0,1,5
dbservice2_memory_1626607598,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2372.0,426960.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626607755,mobservice2,qr_expired,mobile,0.5,single_budget_random,1,1,1,1,1.0,399.0,71820.0,40.0,960.0,1,5
mobservice1_memory_1626607827,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,3199.0,575820.0,240.0,5760.0,6,5
logservice1_memory_1626608283,logservice1,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2040.0,367200.0,240.0,5760.0,6,5
logservice1_memory_1626632009,logservice1,memory,logging,0.5,single_budget_random,3,0,1,1,0.6,2679.0,482220.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626632651,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,384.0,69120.0,40.0,960.0,1,5
mobservice1_memory_1626635810,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,2368.0,426240.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626636652,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,188.0,33840.0,40.0,960.0,1,5
mobservice1_memory_1626640654,mobservice1,memory,mobile,0.5,single_budget_random,1,1,1,1,1.0,3466.0,623880.0,240.0,5760.0,6,5
dbservice2_memory_1626647915,dbservice2,memory,database,0.5,single_budget_random,1,1,1,1,1.0,2359.0,424620.0,240.0,5760.0,6,5
dbservice2_memory_1626651683,dbservice2,memory,database,0.5,single_budget_random,3,0,1,1,0.6,2388.0,429840.0,240.0,5760.0,6,5
redisservice2_memory_1626741618,redisservice2,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,306.0,55080.0,0.0,0.0,6,5
dbservice2_memory_1626750100,dbservice2,memory,database,0.5,single_budget_random,3,0,1,1,0.6,212.0,38160.0,240.0,5760.0,6,5
webservice2_errno111_1626750601,webservice2,errno111,web,0.5,single_budget_random,3,0,1,1,0.6,134.0,24120.0,120.0,2880.0,3,5
webservice1_errno111_1626750601,webservice1,errno111,web,0.5,single_budget_random,999,0,0,0,0.0,183.0,32940.0,120.0,2880.0,3,5
dbservice2_errno111_1626750601,dbservice2,errno111,database,0.5,single_budget_random,2,0,1,1,0.8,221.0,39780.0,120.0,2880.0,3,5
dbservice1_errno111_1626750606,dbservice1,errno111,database,0.5,single_budget_random,999,0,0,0,0.0,108.0,19440.0,120.0,2880.0,3,5
dbservice1_errno111_1626750701,dbservice1,errno111,database,0.5,single_budget_random,1,1,1,1,1.0,154.0,27720.0,120.0,2880.0,3,5
dbservice1_errno111_1626750701,dbservice1,errno111,database,0.5,single_budget_random,5,0,0,1,0.2,157.0,28260.0,120.0,2880.0,3,5
webservice2_errno111_1626750706,webservice2,errno111,web,0.5,single_budget_random,5,0,0,1,0.2,181.0,32580.0,120.0,2880.0,3,5
webservice2_errno111_1626750706,webservice2,errno111,web,0.5,single_budget_random,999,0,0,0,0.0,167.0,30060.0,120.0,2880.0,3,5
webservice1_errno111_1626750732,webservice1,errno111,web,0.5,single_budget_random,999,0,0,0,0.0,150.0,27000.0,120.0,2880.0,3,5
webservice1_errno111_1626750732,webservice1,errno111,web,0.5,single_budget_random,5,0,0,1,0.2,107.0,19260.0,120.0,2880.0,3,5
dbservice2_errno111_1626750797,dbservice2,errno111,database,0.5,single_budget_random,5,0,0,1,0.2,145.0,26100.0,120.0,2880.0,3,5
dbservice2_errno111_1626750797,dbservice2,errno111,database,0.5,single_budget_random,999,0,0,0,0.0,157.0,28260.0,120.0,2880.0,3,5
redisservice2_errno111_1626751801,redisservice2,errno111,cache,0.5,single_budget_random,1,1,1,1,1.0,141.0,25380.0,120.0,2880.0,3,5
redisservice1_errno111_1626751802,redisservice1,errno111,cache,0.5,single_budget_random,1,1,1,1,1.0,173.0,31140.0,120.0,2880.0,3,5
mobservice1_errno111_1626752402,mobservice1,errno111,mobile,0.5,single_budget_random,4,0,0,1,0.4,1011.0,181980.0,120.0,2880.0,3,5
mobservice2_errno111_1626752406,mobservice2,errno111,mobile,0.5,single_budget_random,999,0,0,0,0.0,867.0,156060.0,120.0,2880.0,3,5
redisservice1_errno111_1626752423,redisservice1,errno111,cache,0.5,single_budget_random,999,0,0,0,0.0,1127.0,202860.0,120.0,2880.0,3,5
redisservice1_errno111_1626752423,redisservice1,errno111,cache,0.5,single_budget_random,999,0,0,0,0.0,682.0,122760.0,120.0,2880.0,3,5
redisservice2_errno111_1626752427,redisservice2,errno111,cache,0.5,single_budget_random,999,0,0,0,0.0,1298.0,233640.0,120.0,2880.0,3,5
redisservice2_errno111_1626752427,redisservice2,errno111,cache,0.5,single_budget_random,5,0,0,1,0.2,884.0,159120.0,120.0,2880.0,3,5
mobservice2_errno111_1626752504,mobservice2,errno111,mobile,0.5,single_budget_random,999,0,0,0,0.0,1182.0,212760.0,120.0,2880.0,3,5
mobservice2_errno111_1626752504,mobservice2,errno111,mobile,0.5,single_budget_random,2,0,1,1,0.8,709.0,127620.0,120.0,2880.0,3,5
mobservice1_errno111_1626752556,mobservice1,errno111,mobile,0.5,single_budget_random,5,0,0,1,0.2,863.0,155340.0,120.0,2880.0,3,5
mobservice1_errno111_1626752556,mobservice1,errno111,mobile,0.5,single_budget_random,4,0,0,1,0.4,710.0,127800.0,120.0,2880.0,3,5
logservice1_errno111_1626753001,logservice1,errno111,logging,0.5,single_budget_random,5,0,0,1,0.2,618.0,111240.0,120.0,2880.0,3,5
logservice2_errno111_1626753001,logservice2,errno111,logging,0.5,single_budget_random,999,0,0,0,0.0,1128.0,203040.0,120.0,2880.0,3,5
logservice1_errno111_1626753227,logservice1,errno111,logging,0.5,single_budget_random,999,0,0,0,0.0,970.0,174600.0,120.0,2880.0,3,5
logservice1_errno111_1626753227,logservice1,errno111,logging,0.5,single_budget_random,999,0,0,0,0.0,1367.0,246060.0,120.0,2880.0,3,5
logservice2_errno111_1626753269,logservice2,errno111,logging,0.5,single_budget_random,4,0,0,1,0.4,1273.0,229140.0,120.0,2880.0,3,5
logservice2_errno111_1626753269,logservice2,errno111,logging,0.5,single_budget_random,999,0,0,0,0.0,1080.0,194400.0,120.0,2880.0,3,5
mobservice2_memory_1626757492,mobservice2,memory,mobile,0.5,single_budget_random,2,0,1,1,0.8,2370.0,426600.0,240.0,5760.0,6,5
redisservice1_memory_1626758417,redisservice1,memory,cache,0.5,single_budget_random,2,0,1,1,0.8,2471.0,444780.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626758435,mobservice1,qr_expired,mobile,0.5,single_budget_random,1,1,1,1,1.0,439.0,79020.0,40.0,960.0,1,5
webservice1_memory_1626759297,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2458.0,442440.0,240.0,5760.0,6,5
dbservice2_memory_1626760761,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2202.0,396360.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626763751,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,369.0,66420.0,40.0,960.0,1,5
dbservice2_memory_1626764016,dbservice2,memory,database,0.5,single_budget_random,3,0,1,1,0.6,3483.0,626940.0,240.0,5760.0,6,5
logservice1_memory_1626764699,logservice1,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2339.0,421020.0,240.0,5760.0,6,5
logservice2_memory_1626765238,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,3381.0,608580.0,240.0,5760.0,6,5
redisservice2_memory_1626765949,redisservice2,memory,cache,0.5,single_budget_random,3,0,1,1,0.6,2459.0,442620.0,240.0,5760.0,6,5
mobservice1_memory_1626773018,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,1467.0,264060.0,240.0,5760.0,6,5
dbservice1_memory_1626773615,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2150.0,387000.0,240.0,5760.0,6,5
redisservice2_memory_1626783759,redisservice2,memory,cache,0.5,single_budget_random,5,0,0,1,0.2,3563.0,641340.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626784630,mobservice1,qr_expired,mobile,0.5,single_budget_random,3,0,1,1,0.6,245.0,44100.0,40.0,960.0,1,5
mobservice2_memory_1626785359,mobservice2,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,3805.0,684900.0,240.0,5760.0,6,5
webservice2_memory_1626787776,webservice2,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2373.0,427140.0,239.0,5736.0,6,5
dbservice1_memory_1626788281,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2716.0,488880.0,240.0,5760.0,6,5
dbservice2_memory_1626790578,dbservice2,memory,database,0.5,single_budget_random,3,0,1,1,0.6,3329.0,599220.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626790862,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,326.0,58680.0,40.0,960.0,1,5
webservice1_file_move_1626797400,webservice1,file_move,web,0.5,single_budget_random,999,0,0,0,0.0,1792.0,322560.0,240.0,5760.0,6,5
dbservice2_memory_1626799339,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,3031.0,545580.0,240.0,5760.0,6,5
webservice1_memory_1626806854,webservice1,memory,web,0.5,single_budget_random,1,1,1,1,1.0,2473.0,445140.0,240.0,5760.0,6,5
webservice2_memory_1626817432,webservice2,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2329.0,419220.0,236.0,5664.0,6,5
dbservice2_memory_1626818990,dbservice2,memory,database,0.5,single_budget_random,2,0,1,1,0.8,3593.0,646740.0,232.0,5568.0,6,5
mobservice1_qr_expired_1626821039,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,398.0,71640.0,40.0,960.0,1,5
mobservice2_qr_expired_1626826499,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,367.0,66060.0,40.0,960.0,1,5
webservice1_memory_1626829989,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,1930.0,347400.0,238.0,5712.0,6,5
dbservice2_memory_1626839958,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2253.0,405540.0,239.0,5736.0,6,5
webservice1_file_move_1626840600,webservice1,file_move,web,0.5,single_budget_random,999,0,0,0,0.0,1988.0,357840.0,240.0,5760.0,6,5
dbservice1_memory_1626845470,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2254.0,405720.0,238.0,5712.0,6,5
redisservice2_memory_1626847510,redisservice2,memory,cache,0.5,single_budget_random,3,0,1,1,0.6,2951.0,531180.0,240.0,5760.0,6,5
mobservice1_memory_1626850195,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,3232.0,581760.0,236.0,5664.0,6,5
webservice2_memory_1626850836,webservice2,memory,web,0.5,single_budget_random,999,0,0,0,0.0,3258.0,586440.0,240.0,5760.0,6,5
redisservice1_memory_1626851723,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2040.0,367200.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626855935,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,235.0,42300.0,40.0,960.0,1,5
mobservice1_qr_expired_1626856553,mobservice1,qr_expired,mobile,0.5,single_budget_random,5,0,0,1,0.2,445.0,80100.0,40.0,960.0,1,5
dbservice1_memory_1626858109,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2418.0,435240.0,240.0,5760.0,6,5
redisservice2_memory_1626861594,redisservice2,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2555.0,459900.0,240.0,5760.0,6,5
redisservice1_memory_1626864205,redisservice1,memory,cache,0.5,single_budget_random,5,0,0,1,0.2,2035.0,366300.0,240.0,5760.0,6,5
logservice1_memory_1626865404,logservice1,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2148.0,386640.0,240.0,5760.0,6,5
webservice2_memory_1626869243,webservice2,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2839.0,511020.0,240.0,5760.0,6,5
webservice2_file_move_1626869400,webservice2,file_move,web,0.5,single_budget_random,999,0,0,0,0.0,2030.0,365400.0,240.0,5760.0,6,5
redisservice1_memory_1626871199,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2096.0,377280.0,240.0,5760.0,6,5
logservice2_memory_1626871639,logservice2,memory,logging,0.5,single_budget_random,2,0,1,1,0.8,2409.0,433620.0,240.0,5760.0,6,5
dbservice2_memory_1626876599,dbservice2,memory,database,0.5,single_budget_random,4,0,0,1,0.4,2245.0,404100.0,239.0,5736.0,6,5
mobservice1_memory_1626877506,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,2259.0,406620.0,240.0,5760.0,6,5
logservice2_memory_1626880416,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2232.0,401760.0,240.0,5760.0,6,5
webservice1_memory_1626881411,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,1673.0,301140.0,240.0,5760.0,6,5
webservice2_file_move_1626883800,webservice2,file_move,web,0.5,single_budget_random,999,0,0,0,0.0,2789.0,502020.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626884682,mobservice1,qr_expired,mobile,0.5,single_budget_random,4,0,0,1,0.4,229.0,41220.0,40.0,960.0,1,5
mobservice2_qr_expired_1626885208,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,424.0,76320.0,40.0,960.0,1,5
dbservice2_memory_1626886884,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,1394.0,250920.0,240.0,5760.0,6,5
webservice1_memory_1626888666,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,3451.0,621180.0,240.0,5760.0,6,5
mobservice2_memory_1626890346,mobservice2,memory,mobile,0.5,single_budget_random,4,0,0,1,0.4,1331.0,239580.0,240.0,5760.0,6,5
dbservice2_memory_1626890594,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2185.0,393300.0,240.0,5760.0,6,5
mobservice1_memory_1626897069,mobservice1,memory,mobile,0.5,single_budget_random,3,0,1,1,0.6,3372.0,606960.0,240.0,5760.0,6,5
webservice2_memory_1626905392,webservice2,memory,web,0.5,single_budget_random,3,0,1,1,0.6,3465.0,623700.0,240.0,5760.0,6,5
mobservice2_qr_expired_1626911607,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,462.0,83160.0,40.0,960.0,1,5
dbservice1_memory_1626912896,dbservice1,memory,database,0.5,single_budget_random,1,1,1,1,1.0,2240.0,403200.0,240.0,5760.0,6,5
mobservice1_memory_1626913833,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,3111.0,559980.0,238.0,5712.0,6,5
webservice1_file_move_1626916200,webservice1,file_move,web,0.5,single_budget_random,1,1,1,1,1.0,1038.0,186840.0,240.0,5760.0,6,5
mobservice1_qr_expired_1626917764,mobservice1,qr_expired,mobile,0.5,single_budget_random,4,0,0,1,0.4,349.0,62820.0,40.0,960.0,1,5
webservice1_memory_1626917861,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,1385.0,249300.0,240.0,5760.0,6,5
logservice2_memory_1626922974,logservice2,memory,logging,0.5,single_budget_random,5,0,0,1,0.2,2342.0,421560.0,240.0,5760.0,6,5
logservice1_memory_1626926283,logservice1,memory,logging,0.5,single_budget_random,2,0,1,1,0.8,2212.0,398160.0,240.0,5760.0,6,5
logservice2_memory_1626926412,logservice2,memory,logging,0.5,single_budget_random,3,0,1,1,0.6,1429.0,257220.0,240.0,5760.0,6,5
webservice2_file_move_1626927000,webservice2,file_move,web,0.5,single_budget_random,2,0,1,1,0.8,1396.0,251280.0,240.0,5760.0,6,5
webservice1_memory_1626933556,webservice1,memory,web,0.5,single_budget_random,3,0,1,1,0.6,2463.0,443340.0,240.0,5760.0,6,5
