case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,full_trace_rows,full_trace_bytes,full_metric_samples,full_metric_bytes,full_minutes,full_services,combined_bytes_kept,full_combined_bytes,combined_reduction,trace_row_reduction,metric_sample_reduction,time_reduction,where_reduction
redisservice1_memory_1627381864,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,1434.0,258120.0,240.0,5760.0,6,5,6425.0,1156500.0,880.0,21120.0,11,10,263880.0,1177620.0,0.7759209252560249,0.7768093385214008,0.7272727272727273,0.4545454545454546,0.5
mobservice1_memory_1627382521,mobservice1,memory,mobile,0.5,single_budget_random,2,0,1,1,0.8,675.0,121500.0,240.0,5760.0,6,5,6638.0,1194840.0,880.0,21120.0,11,10,127260.0,1215960.0,0.895341952037896,0.8983127448026514,0.7272727272727273,0.4545454545454546,0.5
mobservice1_qr_expired_1627383377,mobservice1,qr_expired,mobile,0.5,single_budget_random,3,0,1,1,0.6,96.0,17280.0,40.0,960.0,1,5,487.0,87660.0,80.0,1920.0,1,10,18240.0,89580.0,0.796383121232418,0.8028747433264887,0.5,0.0,0.5
redisservice2_memory_1627386167,redisservice2,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,909.0,163620.0,240.0,5760.0,6,5,6792.0,1222560.0,880.0,21120.0,11,10,169380.0,1243680.0,0.8638074102663065,0.8661660777385158,0.7272727272727273,0.4545454545454546,0.5
dbservice1_memory_1627386311,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,694.0,124920.0,240.0,5760.0,6,5,6970.0,1254600.0,880.0,21120.0,11,10,130680.0,1275720.0,0.8975637287179005,0.9004304160688665,0.7272727272727273,0.4545454545454546,0.5
mobservice1_memory_1627387214,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,1114.0,200520.0,240.0,5760.0,6,5,6623.0,1192140.0,880.0,21120.0,11,10,206280.0,1213260.0,0.8299787349784877,0.831798278725653,0.7272727272727273,0.4545454545454546,0.5
mobservice2_qr_expired_1627389398,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,519.0,93420.0,40.0,960.0,1,5,1228.0,221040.0,160.0,3840.0,2,10,94380.0,224880.0,0.5803094983991461,0.5773615635179152,0.75,0.5,0.5
dbservice2_memory_1627394588,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,1993.0,358740.0,240.0,5760.0,6,5,7356.0,1324080.0,879.0,21096.0,11,10,364500.0,1345176.0,0.7290317400845688,0.7290647090810223,0.7269624573378839,0.4545454545454546,0.5
logservice2_memory_1627396756,logservice2,memory,logging,0.5,single_budget_random,3,0,1,1,0.6,2563.0,461340.0,233.0,5592.0,6,5,6993.0,1258740.0,867.0,20808.0,11,10,466932.0,1279548.0,0.6350805128060846,0.6334906334906335,0.7312572087658593,0.4545454545454546,0.5
webservice1_memory_1627399949,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,1727.0,310860.0,236.0,5664.0,6,5,7065.0,1271700.0,876.0,21024.0,11,10,316524.0,1292724.0,0.7551495910960112,0.7555555555555555,0.730593607305936,0.4545454545454546,0.5
dbservice1_memory_1627400139,dbservice1,memory,database,0.5,single_budget_random,1,1,1,1,1.0,1933.0,347940.0,240.0,5760.0,6,5,7012.0,1262160.0,880.0,21120.0,11,10,353700.0,1283280.0,0.7243781559753133,0.7243297204791785,0.7272727272727273,0.4545454545454546,0.5
dbservice2_memory_1627402075,dbservice2,memory,database,0.5,single_budget_random,1,1,1,1,1.0,668.0,120240.0,240.0,5760.0,6,5,6542.0,1177560.0,879.0,21096.0,11,10,126000.0,1198656.0,0.8948822681403171,0.8978905533476002,0.7269624573378839,0.4545454545454546,0.5
redisservice2_memory_1627409250,redisservice2,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2010.0,361800.0,240.0,5760.0,6,5,7319.0,1317420.0,880.0,21120.0,11,10,367560.0,1338540.0,0.7254023040028688,0.7253723186227627,0.7272727272727273,0.4545454545454546,0.5
logservice2_memory_1627410703,logservice2,memory,logging,0.5,single_budget_random,2,0,1,1,0.8,1992.0,358560.0,240.0,5760.0,6,5,7416.0,1334880.0,880.0,21120.0,11,10,364320.0,1356000.0,0.7313274336283186,0.7313915857605178,0.7272727272727273,0.4545454545454546,0.5
mobservice1_qr_expired_1627410797,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,365.0,65700.0,40.0,960.0,1,5,690.0,124200.0,80.0,1920.0,1,10,66660.0,126120.0,0.47145575642245485,0.47101449275362317,0.5,0.0,0.5
mobservice2_qr_expired_1627418217,mobservice2,qr_expired,mobile,0.5,single_budget_random,2,0,1,1,0.8,265.0,47700.0,40.0,960.0,1,5,1337.0,240660.0,160.0,3840.0,2,10,48660.0,244500.0,0.8009815950920245,0.8017950635751683,0.75,0.5,0.5
webservice2_memory_1627423928,webservice2,memory,web,0.5,single_budget_random,4,0,0,1,0.4,3232.0,581760.0,240.0,5760.0,6,5,7152.0,1287360.0,880.0,21120.0,11,10,587520.0,1308480.0,0.5509904622157007,0.5480984340044743,0.7272727272727273,0.4545454545454546,0.5
dbservice2_memory_1627425736,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,1975.0,355500.0,240.0,5760.0,6,5,7121.0,1281780.0,880.0,21120.0,11,10,361260.0,1302900.0,0.7227262261109832,0.7226513130178346,0.7272727272727273,0.4545454545454546,0.5
webservice1_memory_1627427700,webservice1,memory,web,0.5,single_budget_random,4,0,0,1,0.4,2123.0,382140.0,240.0,5760.0,6,5,6778.0,1220040.0,879.0,21096.0,11,10,387900.0,1241136.0,0.6874637428936071,0.6867807612865152,0.7269624573378839,0.4545454545454546,0.5
dbservice1_cpu_1627429585,dbservice1,cpu,database,0.5,single_budget_random,2,0,1,1,0.8,335.0,60300.0,40.0,960.0,1,5,685.0,123300.0,80.0,1920.0,1,10,61260.0,125220.0,0.5107810253953042,0.5109489051094891,0.5,0.0,0.5
webservice2_memory_1627432266,webservice2,memory,web,0.5,single_budget_random,2,0,1,1,0.8,1376.0,247680.0,240.0,5760.0,6,5,8583.0,1544940.0,880.0,21120.0,11,10,253440.0,1566060.0,0.8381671200337152,0.8396830944891064,0.7272727272727273,0.4545454545454546,0.5
dbservice1_memory_1627432587,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,1596.0,287280.0,240.0,5760.0,6,5,8269.0,1488420.0,880.0,21120.0,11,10,293040.0,1509540.0,0.8058746373067291,0.8069899625105816,0.7272727272727273,0.4545454545454546,0.5
mobservice2_memory_1627436047,mobservice2,memory,mobile,0.5,single_budget_random,5,0,0,1,0.2,2174.0,391320.0,240.0,5760.0,6,5,8845.0,1592100.0,880.0,21120.0,11,10,397080.0,1613220.0,0.7538587421430432,0.7542114188807236,0.7272727272727273,0.4545454545454546,0.5
redisservice1_memory_1627436567,redisservice1,memory,cache,0.5,single_budget_random,1,1,1,1,1.0,2413.0,434340.0,240.0,5760.0,6,5,8861.0,1594980.0,880.0,21120.0,11,10,440100.0,1616100.0,0.7276777427139409,0.7276831057442726,0.7272727272727273,0.4545454545454546,0.5
mobservice1_qr_expired_1627438966,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,403.0,72540.0,40.0,960.0,1,5,1582.0,284760.0,160.0,3840.0,2,10,73500.0,288600.0,0.7453222453222453,0.745259165613148,0.75,0.5,0.5
logservice2_memory_1627443936,logservice2,memory,logging,0.5,single_budget_random,2,0,1,1,0.8,2003.0,360540.0,240.0,5760.0,6,5,7643.0,1375740.0,880.0,21120.0,11,10,366300.0,1396860.0,0.7377689961771401,0.7379301321470626,0.7272727272727273,0.4545454545454546,0.5
mobservice1_memory_1627447409,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,3458.0,622440.0,240.0,5760.0,6,5,9686.0,1743480.0,878.0,21072.0,11,10,628200.0,1764552.0,0.6439889558369489,0.6429898823043568,0.7266514806378133,0.4545454545454546,0.5
dbservice2_memory_1627447589,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,3924.0,706320.0,239.0,5736.0,6,5,9542.0,1717560.0,878.0,21072.0,11,10,712056.0,1738632.0,0.590450423091258,0.5887654579752672,0.7277904328018223,0.4545454545454546,0.5
mobservice2_qr_expired_1627450448,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,231.0,41580.0,40.0,960.0,1,5,752.0,135360.0,80.0,1920.0,1,10,42540.0,137280.0,0.6901223776223776,0.6928191489361701,0.5,0.0,0.5
mobservice2_cpu_1627454420,mobservice2,cpu,mobile,0.5,single_budget_random,999,0,0,0,0.0,605.0,108900.0,40.0,960.0,1,5,863.0,155340.0,80.0,1920.0,1,10,109860.0,157260.0,0.3014116749332316,0.29895712630359217,0.5,0.0,0.5
redisservice2_memory_1627454973,redisservice2,memory,cache,0.5,single_budget_random,2,0,1,1,0.8,3417.0,615060.0,240.0,5760.0,6,5,9032.0,1625760.0,880.0,21120.0,11,10,620820.0,1646880.0,0.6230326435441562,0.6216784765279009,0.7272727272727273,0.4545454545454546,0.5
dbservice2_memory_1627457508,dbservice2,memory,database,0.5,single_budget_random,1,1,1,1,1.0,2525.0,454500.0,240.0,5760.0,6,5,9401.0,1692180.0,880.0,21120.0,11,10,460260.0,1713300.0,0.731360532306076,0.7314115519625572,0.7272727272727273,0.4545454545454546,0.5
webservice2_memory_1627459375,webservice2,memory,web,0.5,single_budget_random,4,0,0,1,0.4,2207.0,397260.0,240.0,5760.0,6,5,8578.0,1544040.0,880.0,21120.0,11,10,403020.0,1565160.0,0.7425055585371463,0.7427139193285148,0.7272727272727273,0.4545454545454546,0.5
logservice2_memory_1627464739,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2199.0,395820.0,238.0,5712.0,6,5,8908.0,1603440.0,876.0,21024.0,11,10,401532.0,1624464.0,0.7528218538545637,0.7531432420296362,0.728310502283105,0.4545454545454546,0.5
dbservice1_cpu_1627464819,dbservice1,cpu,database,0.5,single_budget_random,1,1,1,1,1.0,264.0,47520.0,40.0,960.0,1,5,900.0,162000.0,80.0,1920.0,1,10,48480.0,163920.0,0.7042459736456808,0.7066666666666667,0.5,0.0,0.5
mobservice1_qr_expired_1627466564,mobservice1,qr_expired,mobile,0.5,single_budget_random,5,0,0,1,0.2,414.0,74520.0,40.0,960.0,1,5,1562.0,281160.0,160.0,3840.0,2,10,75480.0,285000.0,0.7351578947368421,0.734955185659411,0.75,0.5,0.5
mobservice2_memory_1627471954,mobservice2,memory,mobile,0.5,single_budget_random,3,0,1,1,0.6,3373.0,607140.0,14.0,336.0,6,5,8649.0,1556820.0,145.0,3480.0,11,10,607476.0,1560300.0,0.6106671793885792,0.6100127182333217,0.903448275862069,0.4545454545454546,0.5
mobservice2_qr_expired_1627475638,mobservice2,qr_expired,mobile,0.5,single_budget_random,3,0,1,1,0.6,539.0,97020.0,40.0,960.0,1,5,1605.0,288900.0,160.0,3840.0,2,10,97980.0,292740.0,0.6653002664480426,0.6641744548286604,0.75,0.5,0.5
dbservice1_cpu_1627475651,dbservice1,cpu,database,0.5,single_budget_random,3,0,1,1,0.6,361.0,64980.0,40.0,960.0,1,5,767.0,138060.0,80.0,1920.0,1,10,65940.0,139980.0,0.528932704672096,0.529335071707953,0.5,0.0,0.5
dbservice1_memory_1627477200,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2633.0,473940.0,240.0,5760.0,6,5,9233.0,1661940.0,880.0,21120.0,11,10,479700.0,1683060.0,0.7149834230508716,0.7148272500812304,0.7272727272727273,0.4545454545454546,0.5
logservice1_memory_1627477200,logservice1,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2542.0,457560.0,240.0,5760.0,6,5,9233.0,1661940.0,880.0,21120.0,11,10,463320.0,1683060.0,0.7247156964101101,0.7246832015596231,0.7272727272727273,0.4545454545454546,0.5
mobservice1_memory_1627484554,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,2353.0,423540.0,218.0,5232.0,6,5,8465.0,1523700.0,807.0,19368.0,11,10,428772.0,1543068.0,0.7221301977618615,0.722031896042528,0.7298636926889714,0.4545454545454546,0.5
webservice2_memory_1627485396,webservice2,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2571.0,462780.0,240.0,5760.0,6,5,9396.0,1691280.0,879.0,21096.0,11,10,468540.0,1712376.0,0.7263801875289072,0.7263729246487867,0.7269624573378839,0.4545454545454546,0.5
dbservice1_cpu_1627486293,dbservice1,cpu,database,0.5,single_budget_random,999,0,0,0,0.0,606.0,109080.0,40.0,960.0,1,5,874.0,157320.0,80.0,1920.0,1,10,110040.0,159240.0,0.3089675960813866,0.30663615560640733,0.5,0.0,0.5
webservice2_file_move_1627488601,webservice2,file_move,web,0.5,single_budget_random,3,0,1,1,0.6,2160.0,388800.0,2.0,48.0,6,5,7792.0,1402560.0,2.0,48.0,11,10,388848.0,1402608.0,0.7227678724205195,0.7227926078028748,0.0,0.4545454545454546,0.5
dbservice2_memory_1627493621,dbservice2,memory,database,0.5,single_budget_random,1,1,1,1,1.0,1789.0,322020.0,0.0,0.0,6,5,9436.0,1698480.0,0.0,0.0,11,10,322020.0,1698480.0,0.8104069520983468,0.8104069520983468,,0.4545454545454546,0.5
mobservice2_cpu_1627497596,mobservice2,cpu,mobile,0.5,single_budget_random,4,0,0,1,0.4,266.0,47880.0,0.0,0.0,1,5,866.0,155880.0,0.0,0.0,1,10,47880.0,155880.0,0.6928406466512702,0.6928406466512702,,0.0,0.5
mobservice1_qr_expired_1627500877,mobservice1,qr_expired,mobile,0.5,single_budget_random,4,0,0,1,0.4,404.0,72720.0,0.0,0.0,1,5,1691.0,304380.0,0.0,0.0,2,10,72720.0,304380.0,0.7610881135422827,0.7610881135422827,,0.5,0.5
dbservice2_memory_1627501550,dbservice2,memory,database,0.5,single_budget_random,2,0,1,1,0.8,1423.0,256140.0,0.0,0.0,6,5,8615.0,1550700.0,0.0,0.0,11,10,256140.0,1550700.0,0.8348229831688915,0.8348229831688915,,0.4545454545454546,0.5
dbservice1_memory_1627502421,dbservice1,memory,database,0.5,single_budget_random,999,0,0,0,0.0,3107.0,559260.0,0.0,0.0,6,5,8557.0,1540260.0,0.0,0.0,11,10,559260.0,1540260.0,0.6369054575201589,0.6369054575201589,,0.4545454545454546,0.5
webservice2_file_move_1627503000,webservice2,file_move,web,0.5,single_budget_random,1,1,1,1,1.0,1438.0,258840.0,0.0,0.0,6,5,5642.0,1015560.0,0.0,0.0,11,10,258840.0,1015560.0,0.7451258419000355,0.7451258419000355,,0.4545454545454546,0.5
webservice1_file_move_1627503000,webservice1,file_move,web,0.5,single_budget_random,2,0,1,1,0.8,2161.0,388980.0,0.0,0.0,6,5,5642.0,1015560.0,0.0,0.0,11,10,388980.0,1015560.0,0.6169797943991493,0.6169797943991493,,0.4545454545454546,0.5
mobservice2_qr_expired_1627503713,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,388.0,69840.0,0.0,0.0,1,5,1485.0,267300.0,0.0,0.0,2,10,69840.0,267300.0,0.7387205387205387,0.7387205387205387,,0.5,0.5
dbservice1_cpu_1627509699,dbservice1,cpu,database,0.5,single_budget_random,2,0,1,1,0.8,337.0,60660.0,0.0,0.0,1,5,696.0,125280.0,0.0,0.0,1,10,60660.0,125280.0,0.5158045977011494,0.5158045977011494,,0.0,0.5
logservice2_memory_1627509937,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,3776.0,679680.0,0.0,0.0,6,5,9214.0,1658520.0,0.0,0.0,11,10,679680.0,1658520.0,0.5901888430649012,0.5901888430649012,,0.4545454545454546,0.5
redisservice1_memory_1627512202,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2510.0,451800.0,0.0,0.0,6,5,8749.0,1574820.0,0.0,0.0,11,10,451800.0,1574820.0,0.713110069722254,0.713110069722254,,0.4545454545454546,0.5
mobservice2_memory_1627514362,mobservice2,memory,mobile,0.5,single_budget_random,1,1,1,1,1.0,2354.0,423720.0,0.0,0.0,6,5,8788.0,1581840.0,0.0,0.0,11,10,423720.0,1581840.0,0.7321347291761493,0.7321347291761493,,0.4545454545454546,0.5
mobservice1_memory_1627514424,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,2723.0,490140.0,0.0,0.0,6,5,8809.0,1585620.0,0.0,0.0,11,10,490140.0,1585620.0,0.690884322851629,0.690884322851629,,0.4545454545454546,0.5
logservice2_memory_1627516510,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2529.0,455220.0,0.0,0.0,6,5,8556.0,1540080.0,0.0,0.0,11,10,455220.0,1540080.0,0.7044179523141655,0.7044179523141655,,0.4545454545454546,0.5
dbservice2_memory_1627519836,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2403.0,432540.0,0.0,0.0,6,5,8850.0,1593000.0,0.0,0.0,11,10,432540.0,1593000.0,0.7284745762711864,0.7284745762711864,,0.4545454545454546,0.5
webservice1_file_move_1627521000,webservice1,file_move,web,0.5,single_budget_random,1,1,1,1,1.0,2141.0,385380.0,0.0,0.0,6,5,7668.0,1380240.0,0.0,0.0,11,10,385380.0,1380240.0,0.7207876890975482,0.7207876890975482,,0.4545454545454546,0.5
logservice1_memory_1627522806,logservice1,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2268.0,408240.0,0.0,0.0,6,5,8391.0,1510380.0,0.0,0.0,11,10,408240.0,1510380.0,0.7297104040042903,0.7297104040042903,,0.4545454545454546,0.5
mobservice1_qr_expired_1627528299,mobservice1,qr_expired,mobile,0.5,single_budget_random,4,0,0,1,0.4,521.0,93780.0,0.0,0.0,1,5,1376.0,247680.0,0.0,0.0,2,10,93780.0,247680.0,0.6213662790697674,0.6213662790697674,,0.5,0.5
dbservice1_cpu_1627529324,dbservice1,cpu,database,0.5,single_budget_random,999,0,0,0,0.0,473.0,85140.0,0.0,0.0,1,5,841.0,151380.0,0.0,0.0,1,10,85140.0,151380.0,0.43757431629013077,0.43757431629013077,,0.0,0.5
webservice1_file_move_1627531800,webservice1,file_move,web,0.5,single_budget_random,1,1,1,1,1.0,2021.0,363780.0,0.0,0.0,6,5,7175.0,1291500.0,0.0,0.0,11,10,363780.0,1291500.0,0.7183275261324042,0.7183275261324042,,0.4545454545454546,0.5
redisservice1_memory_1627531834,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2207.0,397260.0,0.0,0.0,6,5,7175.0,1291500.0,0.0,0.0,11,10,397260.0,1291500.0,0.6924041811846691,0.6924041811846691,,0.4545454545454546,0.5
mobservice2_qr_expired_1627532257,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,285.0,51300.0,0.0,0.0,1,5,1467.0,264060.0,0.0,0.0,2,10,51300.0,264060.0,0.8057259713701431,0.8057259713701431,,0.5,0.5
webservice1_memory_1627539698,webservice1,memory,web,0.5,single_budget_random,999,0,0,0,0.0,2359.0,424620.0,0.0,0.0,6,5,9181.0,1652580.0,0.0,0.0,11,10,424620.0,1652580.0,0.7430563119485895,0.7430563119485895,,0.4545454545454546,0.5
mobservice2_cpu_1627542736,mobservice2,cpu,mobile,0.5,single_budget_random,999,0,0,0,0.0,430.0,77400.0,0.0,0.0,1,5,803.0,144540.0,0.0,0.0,1,10,77400.0,144540.0,0.4645080946450809,0.4645080946450809,,0.0,0.5
dbservice2_memory_1627545507,dbservice2,memory,database,0.5,single_budget_random,999,0,0,0,0.0,2335.0,420300.0,0.0,0.0,6,5,8746.0,1574280.0,0.0,0.0,11,10,420300.0,1574280.0,0.7330208095129203,0.7330208095129203,,0.4545454545454546,0.5
logservice1_memory_1627545894,logservice1,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2375.0,427500.0,0.0,0.0,6,5,9442.0,1699560.0,0.0,0.0,11,10,427500.0,1699560.0,0.7484643084092353,0.7484643084092353,,0.4545454545454546,0.5
webservice2_memory_1627546421,webservice2,memory,web,0.5,single_budget_random,2,0,1,1,0.8,1537.0,276660.0,0.0,0.0,6,5,9372.0,1686960.0,0.0,0.0,11,10,276660.0,1686960.0,0.8360008536064873,0.8360008536064873,,0.4545454545454546,0.5
mobservice1_qr_expired_1627552119,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,428.0,77040.0,0.0,0.0,1,5,1428.0,257040.0,0.0,0.0,2,10,77040.0,257040.0,0.7002801120448179,0.7002801120448179,,0.5,0.5
mobservice2_memory_1627554299,mobservice2,memory,mobile,0.5,single_budget_random,1,1,1,1,1.0,2239.0,403020.0,0.0,0.0,6,5,8485.0,1527300.0,0.0,0.0,11,10,403020.0,1527300.0,0.736122569239835,0.736122569239835,,0.4545454545454546,0.5
mobservice2_qr_expired_1627561033,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,276.0,49680.0,0.0,0.0,1,5,571.0,102780.0,0.0,0.0,1,10,49680.0,102780.0,0.5166374781085814,0.5166374781085814,,0.0,0.5
logservice2_memory_1627567356,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2175.0,391500.0,0.0,0.0,6,5,8811.0,1585980.0,0.0,0.0,11,10,391500.0,1585980.0,0.7531494722505958,0.7531494722505958,,0.4545454545454546,0.5
webservice2_memory_1627570264,webservice2,memory,web,0.5,single_budget_random,1,1,1,1,1.0,2200.0,396000.0,0.0,0.0,6,5,8120.0,1461600.0,0.0,0.0,11,10,396000.0,1461600.0,0.729064039408867,0.729064039408867,,0.4545454545454546,0.5
dbservice1_cpu_1627572876,dbservice1,cpu,database,0.5,single_budget_random,2,0,1,1,0.8,394.0,70920.0,0.0,0.0,1,5,811.0,145980.0,0.0,0.0,1,10,70920.0,145980.0,0.5141800246609125,0.5141800246609125,,0.0,0.5
redisservice1_memory_1627574700,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,1493.0,268740.0,0.0,0.0,6,5,8068.0,1452240.0,0.0,0.0,11,10,268740.0,1452240.0,0.8149479424888448,0.8149479424888448,,0.4545454545454546,0.5
webservice2_file_move_1627575000,webservice2,file_move,web,0.5,single_budget_random,1,1,1,1,1.0,2920.0,525600.0,0.0,0.0,6,5,7876.0,1417680.0,0.0,0.0,11,10,525600.0,1417680.0,0.6292534281361097,0.6292534281361097,,0.4545454545454546,0.5
mobservice1_qr_expired_1627579617,mobservice1,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,306.0,55080.0,0.0,0.0,1,5,1643.0,295740.0,0.0,0.0,2,10,55080.0,295740.0,0.8137553256238588,0.8137553256238588,,0.5,0.5
mobservice1_memory_1627580206,mobservice1,memory,mobile,0.5,single_budget_random,999,0,0,0,0.0,1750.0,315000.0,0.0,0.0,6,5,9044.0,1627920.0,0.0,0.0,11,10,315000.0,1627920.0,0.8065015479876161,0.8065015479876161,,0.4545454545454546,0.5
redisservice2_memory_1627585056,redisservice2,memory,cache,0.5,single_budget_random,5,0,0,1,0.2,2056.0,370080.0,0.0,0.0,6,5,7424.0,1336320.0,0.0,0.0,11,10,370080.0,1336320.0,0.7230603448275862,0.7230603448275862,,0.4545454545454546,0.5
redisservice1_memory_1627588078,redisservice1,memory,cache,0.5,single_budget_random,999,0,0,0,0.0,2577.0,463860.0,0.0,0.0,6,5,8748.0,1574640.0,0.0,0.0,11,10,463860.0,1574640.0,0.7054183813443073,0.7054183813443073,,0.4545454545454546,0.5
logservice2_memory_1627590137,logservice2,memory,logging,0.5,single_budget_random,999,0,0,0,0.0,2183.0,392940.0,0.0,0.0,6,5,9198.0,1655640.0,0.0,0.0,11,10,392940.0,1655640.0,0.7626657969123722,0.7626657969123722,,0.4545454545454546,0.5
mobservice2_qr_expired_1627590661,mobservice2,qr_expired,mobile,0.5,single_budget_random,999,0,0,0,0.0,514.0,92520.0,0.0,0.0,1,5,806.0,145080.0,0.0,0.0,1,10,92520.0,145080.0,0.36228287841191065,0.36228287841191065,,0.0,0.5
