case_id,root_service,fault_type,service_family,rank,top1,top3,top5,avg_at_5,top5_services,root_service_prob
webservice2_file_move_1627575000,webservice2,file_move,web,1,1,1,1,1.0,"['webservice2', 'webservice1', 'logservice2', 'logservice1', 'mobservice2']",1.0
mobservice1_qr_expired_1627579617,mobservice1,qr_expired,mobile,10,0,0,0,0.0,"['mobservice2', 'webservice2', 'dbservice2', 'dbservice1', 'redisservice1']",0.5277492350545132
mobservice1_memory_1627580206,mobservice1,memory,mobile,6,0,0,0,0.0,"['webservice2', 'webservice1', 'dbservice2', 'logservice2', 'logservice1']",0.8807970779778823
redisservice2_memory_1627585056,redisservice2,memory,cache,9,0,0,0,0.0,"['mobservice2', 'webservice2', 'logservice2', 'logservice1', 'dbservice2']",0.8083230664676835
redisservice1_memory_1627588078,redisservice1,memory,cache,5,0,0,1,0.2,"['mobservice1', 'mobservice2', 'dbservice2', 'logservice1', 'redisservice1']",0.8807970779778823
logservice2_memory_1627590137,logservice2,memory,logging,9,0,0,0,0.0,"['redisservice1', 'mobservice1', 'webservice1', 'redisservice2', 'webservice2']",0.7310585786300049
mobservice2_qr_expired_1627590661,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['redisservice1', 'mobservice2', 'logservice1', 'dbservice2', 'logservice2']",0.9999999847700205
logservice1_memory_1627592904,logservice1,memory,logging,5,0,0,1,0.2,"['logservice2', 'dbservice2', 'mobservice1', 'dbservice1', 'logservice1']",0.9655548043337889
dbservice2_memory_1627595898,dbservice2,memory,database,5,0,0,1,0.2,"['mobservice2', 'dbservice1', 'webservice1', 'webservice2', 'dbservice2']",0.9956298204565557
logservice1_cpu_1627596597,logservice1,cpu,logging,6,0,0,0,0.0,"['mobservice2', 'webservice1', 'dbservice2', 'webservice2', 'redisservice2']",0.8979445514510254
logservice2_memory_1627606370,logservice2,memory,logging,2,0,1,1,0.8,"['dbservice2', 'logservice2', 'webservice2', 'logservice1', 'webservice1']",0.9968792706706595
webservice1_file_move_1627607400,webservice1,file_move,web,2,0,1,1,0.8,"['webservice2', 'webservice1', 'redisservice2', 'dbservice2', 'logservice2']",0.9999999999999987
webservice2_file_move_1627607400,webservice2,file_move,web,1,1,1,1,1.0,"['webservice2', 'webservice1', 'redisservice2', 'dbservice2', 'logservice2']",1.0
mobservice1_qr_expired_1627607460,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice1', 'webservice2', 'mobservice2', 'redisservice1']",1.0
mobservice1_memory_1627612966,mobservice1,memory,mobile,10,0,0,0,0.0,"['logservice2', 'logservice1', 'dbservice1', 'webservice2', 'mobservice2']",0.7485528706953373
redisservice2_memory_1627613855,redisservice2,memory,cache,3,0,1,1,0.6,"['mobservice1', 'webservice2', 'redisservice2', 'dbservice1', 'mobservice2']",0.9975273768433653
mobservice2_qr_expired_1627615107,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'logservice2', 'webservice1', 'dbservice2']",1.0
logservice1_memory_1627619594,logservice1,memory,logging,5,0,0,1,0.2,"['mobservice1', 'webservice2', 'redisservice1', 'logservice2', 'logservice1']",0.9655548043337889
redisservice2_memory_1627629714,redisservice2,memory,cache,7,0,0,0,0.0,"['mobservice2', 'webservice2', 'logservice1', 'dbservice1', 'dbservice2']",0.8807970779778823
webservice1_file_move_1627632600,webservice1,file_move,web,1,1,1,1,1.0,"['webservice1', 'webservice2', 'mobservice2', 'logservice1', 'logservice2']",1.0
webservice2_file_move_1627632600,webservice2,file_move,web,2,0,1,1,0.8,"['webservice1', 'webservice2', 'mobservice2', 'logservice1', 'logservice2']",1.0
mobservice1_qr_expired_1627636467,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice2', 'redisservice2', 'redisservice1', 'dbservice1']",1.0
dbservice2_memory_1627643030,dbservice2,memory,database,4,0,0,1,0.4,"['mobservice1', 'dbservice1', 'logservice1', 'dbservice2', 'webservice2']",0.9820437494515878
mobservice1_memory_1627645613,mobservice1,memory,mobile,1,1,1,1,1.0,"['mobservice1', 'mobservice2', 'redisservice1', 'webservice1', 'webservice2']",0.9999999999993929
mobservice2_qr_expired_1627645682,mobservice2,qr_expired,mobile,3,0,1,1,0.6,"['dbservice1', 'mobservice1', 'mobservice2', 'webservice2', 'webservice1']",1.0
logservice2_memory_1627648981,logservice2,memory,logging,7,0,0,0,0.0,"['dbservice1', 'dbservice2', 'mobservice1', 'redisservice1', 'redisservice2']",0.9425074042862919
redisservice1_memory_1627657138,redisservice1,memory,cache,6,0,0,0,0.0,"['logservice2', 'mobservice2', 'webservice2', 'webservice1', 'dbservice2']",0.993085892617148
dbservice2_memory_1627657911,dbservice2,memory,database,1,1,1,1,1.0,"['dbservice2', 'mobservice1', 'redisservice1', 'webservice2', 'logservice1']",1.0
webservice1_file_move_1627661400,webservice1,file_move,web,4,0,0,1,0.4,"['dbservice2', 'mobservice2', 'redisservice2', 'webservice1', 'webservice2']",0.9999999999999953
mobservice1_memory_1627661901,mobservice1,memory,mobile,7,0,0,0,0.0,"['mobservice2', 'redisservice1', 'redisservice2', 'logservice1', 'logservice2']",1.0
dbservice2_memory_1627663155,dbservice2,memory,database,10,0,0,0,0.0,"['webservice1', 'dbservice1', 'webservice2', 'mobservice1', 'redisservice1']",0.9816544505201495
mobservice1_qr_expired_1627666643,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice1', 'webservice2', 'dbservice2', 'logservice1']",1.0
redisservice1_memory_1627670203,redisservice1,memory,cache,8,0,0,0,0.0,"['dbservice1', 'redisservice2', 'dbservice2', 'mobservice2', 'webservice2']",0.9820137900379085
mobservice2_qr_expired_1627671327,mobservice2,qr_expired,mobile,2,0,1,1,0.8,"['dbservice2', 'mobservice2', 'webservice1', 'webservice2', 'logservice1']",1.0
webservice1_memory_1627672100,webservice1,memory,web,9,0,0,0,0.0,"['mobservice2', 'dbservice1', 'dbservice2', 'logservice1', 'logservice2']",0.8636748877148862
dbservice2_memory_1627680230,dbservice2,memory,database,8,0,0,0,0.0,"['mobservice2', 'redisservice2', 'mobservice1', 'redisservice1', 'webservice1']",1.0
dbservice1_memory_1627682718,dbservice1,memory,database,5,0,0,1,0.2,"['dbservice2', 'mobservice1', 'redisservice2', 'webservice1', 'dbservice1']",0.965751331722087
logservice2_memory_1627688890,logservice2,memory,logging,9,0,0,0,0.0,"['dbservice2', 'dbservice1', 'mobservice1', 'webservice2', 'redisservice1']",0.8807970779778823
mobservice1_qr_expired_1627691008,mobservice1,qr_expired,mobile,4,0,0,1,0.4,"['dbservice1', 'logservice1', 'logservice2', 'mobservice1', 'webservice1']",1.0
mobservice2_qr_expired_1627694165,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice2', 'dbservice1', 'redisservice1', 'webservice1']",1.0
dbservice2_memory_1627699210,dbservice2,memory,database,2,0,1,1,0.8,"['mobservice2', 'dbservice2', 'logservice1', 'webservice1', 'webservice2']",1.0
logservice1_memory_1627700223,logservice1,memory,logging,5,0,0,1,0.2,"['mobservice1', 'webservice1', 'dbservice1', 'redisservice1', 'logservice1']",0.9098539177650212
mobservice1_memory_1627701774,mobservice1,memory,mobile,2,0,1,1,0.8,"['dbservice2', 'mobservice1', 'mobservice2', 'webservice2', 'logservice1']",1.0
dbservice1_memory_1627702626,dbservice1,memory,database,6,0,0,0,0.0,"['mobservice2', 'mobservice1', 'redisservice1', 'redisservice2', 'logservice2']",0.9881281434546968
dbservice1_cpu_1627703827,dbservice1,cpu,database,3,0,1,1,0.6,"['redisservice1', 'dbservice2', 'dbservice1', 'mobservice1', 'logservice1']",0.9933071490757153
webservice2_file_move_1627704600,webservice2,file_move,web,2,0,1,1,0.8,"['mobservice2', 'webservice2', 'webservice1', 'dbservice1', 'logservice2']",1.0
webservice1_memory_1627708025,webservice1,memory,web,5,0,0,1,0.2,"['dbservice2', 'dbservice1', 'redisservice1', 'mobservice2', 'webservice1']",0.9999975042718764
redisservice1_memory_1627713030,redisservice1,memory,cache,5,0,0,1,0.2,"['dbservice1', 'dbservice2', 'webservice2', 'logservice1', 'redisservice1']",0.925779701203032
mobservice2_memory_1627713570,mobservice2,memory,mobile,8,0,0,0,0.0,"['dbservice1', 'mobservice1', 'webservice2', 'redisservice1', 'dbservice2']",0.8812651649517411
mobservice1_qr_expired_1627716967,mobservice1,qr_expired,mobile,1,1,1,1,1.0,"['mobservice1', 'webservice2', 'logservice2', 'dbservice2', 'dbservice1']",1.0
webservice2_memory_1627718583,webservice2,memory,web,10,0,0,0,0.0,"['dbservice1', 'mobservice2', 'redisservice2', 'redisservice1', 'dbservice2']",0.9994589794810593
mobservice2_qr_expired_1627721066,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'logservice1', 'dbservice2', 'redisservice1']",1.0
webservice1_cpu_1627724616,webservice1,cpu,web,5,0,0,1,0.2,"['redisservice1', 'mobservice2', 'mobservice1', 'webservice2', 'webservice1']",0.9999493482397348
webservice1_memory_1627724870,webservice1,memory,web,6,0,0,0,0.0,"['redisservice2', 'mobservice2', 'webservice2', 'redisservice1', 'dbservice1']",0.9901419220923005
webservice2_memory_1627731038,webservice2,memory,web,4,0,0,1,0.4,"['redisservice2', 'mobservice1', 'mobservice2', 'webservice2', 'dbservice1']",0.9999999977648559
mobservice2_memory_1627731436,mobservice2,memory,mobile,3,0,1,1,0.6,"['redisservice1', 'dbservice2', 'mobservice2', 'webservice1', 'webservice2']",1.0
mobservice1_memory_1627731923,mobservice1,memory,mobile,8,0,0,0,0.0,"['webservice1', 'dbservice1', 'redisservice1', 'redisservice2', 'dbservice2']",0.880750992482636
logservice1_memory_1627736494,logservice1,memory,logging,6,0,0,0,0.0,"['dbservice1', 'dbservice2', 'redisservice1', 'webservice2', 'mobservice1']",0.9508062843324222
logservice2_memory_1627737420,logservice2,memory,logging,5,0,0,1,0.2,"['dbservice1', 'webservice2', 'redisservice1', 'redisservice2', 'logservice2']",0.9426758241011313
mobservice1_qr_expired_1627738658,mobservice1,qr_expired,mobile,10,0,0,0,0.0,"['webservice1', 'dbservice2', 'redisservice2', 'dbservice1', 'webservice2']",0.791391472673955
redisservice2_memory_1627738678,redisservice2,memory,cache,4,0,0,1,0.4,"['mobservice1', 'redisservice1', 'dbservice2', 'redisservice2', 'webservice1']",0.9981698128288566
mobservice2_qr_expired_1627741589,mobservice2,qr_expired,mobile,1,1,1,1,1.0,"['mobservice2', 'webservice1', 'dbservice2', 'logservice2', 'logservice1']",1.0
webservice2_memory_1627742508,webservice2,memory,web,5,0,0,1,0.2,"['dbservice1', 'logservice1', 'logservice2', 'webservice1', 'webservice2']",1.0
redisservice2_memory_1627745580,redisservice2,memory,cache,10,0,0,0,0.0,"['webservice2', 'webservice1', 'redisservice1', 'logservice2', 'mobservice1']",0.9817964450397136
redisservice2_memory_1627748697,redisservice2,memory,cache,2,0,1,1,0.8,"['mobservice1', 'redisservice2', 'webservice2', 'dbservice1', 'dbservice2']",0.9959656934638054
redisservice1_memory_1627749155,redisservice1,memory,cache,10,0,0,0,0.0,"['dbservice1', 'mobservice2', 'mobservice1', 'webservice1', 'webservice2']",0.9998428236499808
webservice1_memory_1627750701,webservice1,memory,web,10,0,0,0,0.0,"['dbservice1', 'webservice2', 'dbservice2', 'mobservice2', 'mobservice1']",1.0
webservice2_memory_1627752181,webservice2,memory,web,7,0,0,0,0.0,"['dbservice2', 'mobservice2', 'mobservice1', 'redisservice2', 'redisservice1']",0.7310585786300049
redisservice1_memory_1627760867,redisservice1,memory,cache,4,0,0,1,0.4,"['mobservice2', 'webservice1', 'mobservice1', 'redisservice1', 'redisservice2']",0.8807970779778823
mobservice2_cpu_1627761644,mobservice2,cpu,mobile,8,0,0,0,0.0,"['mobservice1', 'webservice1', 'dbservice1', 'webservice2', 'logservice2']",0.7310585786300049
logservice1_memory_1627762043,logservice1,memory,logging,6,0,0,0,0.0,"['webservice2', 'dbservice2', 'redisservice1', 'dbservice1', 'logservice2']",0.9024419618246123
logservice2_memory_1627769554,logservice2,memory,logging,3,0,1,1,0.6,"['webservice2', 'dbservice1', 'logservice2', 'dbservice2', 'logservice1']",0.9344849777067359
dbservice1_memory_1627773523,dbservice1,memory,database,2,0,1,1,0.8,"['webservice1', 'dbservice1', 'logservice2', 'logservice1', 'mobservice1']",0.9817009119349973
